WL,MEA25,MEA30,MEA35,MEA40,MEA45,MEA50,MEA55,MEA60,MEA65,MEA70,MEA75,MEA80,MEA85,MEA90
216,-15151069.12,-14589104.68,-14047339.76,-13087415.03,-12272548.68,-10824114.1,-11943843.86,-10708091.27,-9644064.402,-8069556.985,-7880975.109,-7405938.239,-7259009.156,-7332782.163
215.9,-15120720.1,-14574437.65,-14048553.72,-13089584.24,-12262399.17,-10802422.01,-11952162.48,-10728032.07,-9647228.661,-8068601.737,-7908955.915,-7366315.348,-7273019.46,-7325737.209
215.8,-15085614.73,-14562417.44,-14043260.06,-13093445.03,-12261065.8,-10786242.5,-11956341.69,-10756052.68,-9644840.541,-8074034.71,-7928319.588,-7328085.527,-7287268.576,-7311249.281
215.7,-15054768.18,-14553223.18,-14030384.11,-13093703.74,-12258896.59,-10775177.54,-11956082.98,-10787814.67,-9642173.807,-8082134.417,-7943145.833,-7290293.528,-7297278.779,-7293676.698
215.6,-15027006.29,-14549203.18,-14018264.4,-13094619.19,-12254279.56,-10775356.65,-11953137.63,-10820591.62,-9632402.416,-8087507.687,-7962489.605,-7263427.178,-7312284.133,-7288223.824
215.5,-15001294.2,-14554059.02,-14012532.91,-13103833.35,-12252767.09,-10774162.59,-11944182.18,-10845447.97,-9618252.805,-8083408.081,-7974390.403,-7242650.534,-7318771.859,-7281477.385
215.4,-14983562.41,-14559770.61,-14006005.38,-13101703.94,-12247911.24,-10772331.7,-11927684.25,-10866443.53,-9592859.129,-8073716.294,-7975584.463,-7224699.832,-7318493.245,-7270631.34
215.3,-14975602.01,-14567532,-13994204.09,-13096310.77,-12239692.13,-10769704.76,-11910449.99,-10880533.43,-9577455.755,-8065536.983,-7969773.371,-7204480.416,-7317299.185,-7250292.518
215.2,-14971223.79,-14571333.09,-13979258.44,-13088350.37,-12224885.79,-10765744.47,-11890150.97,-10899499.09,-9554271.09,-8067228.568,-7957295.444,-7183763.475,-7302652.049,-7237297.165
215.1,-14969313.29,-14573979.92,-13961128.63,-13073444.52,-12202059.34,-10753167.03,-11874309.77,-10923877.81,-9530011.771,-8075248.671,-7946230.488,-7155902.075,-7291248.776,-7228202.408
215,-14968955.07,-14575771.01,-13932530.89,-13059971.55,-12175809.92,-10735634.25,-11856100.35,-10949410.79,-9513334.733,-8080701.545,-7921792.06,-7134289.589,-7277835.502,-7226510.823
214.9,-14967581.9,-14583811.02,-13907336.23,-13045821.94,-12144505.65,-10711195.82,-11832776.38,-10972555.66,-9493194.921,-8087666.895,-7890030.064,-7119602.651,-7269238.27,-7221535.573
214.8,-14967761.01,-14590000.23,-13877663.84,-13030498.17,-12113280.98,-10679612.94,-11805432.41,-10998685.67,-9463502.629,-8100582.644,-7856576.483,-7116717.006,-7266432.229,-7220958.444
214.7,-14964238.53,-14592587.36,-13845921.74,-13007194.1,-12078613.44,-10649562.43,-11786307.55,-11008934.69,-9429690.83,-8112801.858,-7824655.279,-7118786.71,-7276462.333,-7231267.162
214.6,-14964676.36,-14580965.18,-13813821.43,-12978934.68,-12041100.05,-10619253.2,-11768794.67,-11007521.71,-9398346.755,-8130414.243,-7794863.482,-7125234.634,-7274631.441,-7240998.751
214.5,-14978189.14,-14565064.28,-13784367.95,-12946675.15,-12005178.75,-10593700.32,-11745928.42,-10996556.26,-9361291.093,-8142951.873,-7759459.603,-7131463.647,-7274133.916,-7250153.211
214.4,-14991781.52,-14543053.77,-13755033.87,-12912425.53,-11967884.27,-10582098.04,-11721589.5,-10982366.85,-9335280.486,-8150713.263,-7728155.33,-7142886.821,-7275427.481,-7262730.643
214.3,-15012737.27,-14519829.3,-13732028.32,-12879588.88,-11938729.31,-10576028.23,-11703678.6,-10960037.93,-9313389.386,-8158414.95,-7695159.472,-7141931.573,-7279546.988,-7274273.223
214.2,-15026528.66,-14488525.03,-13715192.07,-12851946.39,-11902827.9,-10573341.6,-11689628.49,-10920912.56,-9294125.218,-8163768.319,-7665288.071,-7130130.28,-7283885.406,-7294870.758
214.1,-15035862.23,-14464882.64,-13704465.43,-12826035.29,-11867065.81,-10573381.4,-11669986.2,-10862423.52,-9283358.777,-8159867.723,-7635436.571,-7124259.485,-7292860.757,-7312781.658
214,-15037832.43,-14442235.3,-13698017.51,-12808761.22,-11841731.83,-10578078.04,-11647856.29,-10797466.66,-9275020.258,-8165121.587,-7603853.684,-7123881.366,-7307945.715,-7331707.509
213.9,-15033911.94,-14427528.47,-13697898.1,-12791526.96,-11821134.3,-10573202.29,-11641189.46,-10721007.02,-9273866,-8174713.869,-7572051.886,-7113831.361,-7322214.732,-7349260.191
213.8,-15023941.53,-14407269.25,-13703012.66,-12772043.88,-11807223.5,-10570694.76,-11645746.78,-10643393.12,-9285945.907,-8198873.683,-7539135.632,-7109134.725,-7343349.594,-7368623.864
213.7,-15006508.26,-14379029.73,-13704744.05,-12762192.88,-11797432.21,-10571610.21,-11654483.32,-10562933.37,-9308055.918,-8223292.21,-7510776.707,-7114149.777,-7364683.466,-7381260.999
213.6,-14974388.04,-14360840.21,-13708883.45,-12754869.32,-11792974.38,-10576326.75,-11652652.43,-10486354.33,-9324713.055,-8239531.426,-7490875.707,-7129374.042,-7386793.477,-7397042.492
213.5,-14942944.46,-14349019.02,-13725162.47,-12747864.16,-11805432.41,-10581680.12,-11658523.23,-10405695.57,-9333768.01,-8246178.36,-7484029.763,-7147304.843,-7417540.522,-7404604.872
213.4,-14908893.85,-14347168.23,-13741799.71,-12742630.2,-11820676.57,-10582854.28,-11659936.2,-10325414.94,-9342225.935,-8242058.853,-7478397.78,-7160240.493,-7433521.025,-7405938.239
213.3,-14877430.37,-14356521.7,-13766735.66,-12735346.44,-11845572.73,-10585262.3,-11658781.94,-10239761.04,-9342126.43,-8236128.355,-7487651.745,-7174867.728,-7442297.366,-7398714.176
213.2,-14861012.05,-14369835.47,-13789243.69,-12727246.73,-11870508.68,-10588346.95,-11655239.56,-10158405.75,-9343061.777,-8226993.796,-7498398.285,-7193893.084,-7443372.02,-7391390.608
213.1,-14848534.12,-14401876.08,-13811791.53,-12724062.57,-11910131.57,-10582157.74,-11642463.12,-10078980.86,-9346226.036,-8213839.235,-7509124.924,-7214132.401,-7443630.733,-7383927.733
213,-14842165.8,-14440862.14,-13832806.98,-12728619.9,-11942928.42,-10572286.84,-11624094.5,-10017606.17,-9339300.488,-8196067.642,-7517662.453,-7233754.787,-7449999.053,-7372803.074
212.9,-14836295.01,-14485500.08,-13844309.76,-12732878.71,-11975526.26,-10553261.49,-11603238.25,-9973943.378,-9334225.733,-8187908.232,-7523811.862,-7251964.202,-7464009.357,-7368962.181
212.8,-14841628.47,-14532963.96,-13852369.66,-12745973.57,-11996999.43,-10527350.39,-11581108.34,-9945783.463,-9325469.293,-8183331.002,-7531752.361,-7270273.122,-7472049.361,-7379091.79
212.7,-14852952.14,-14589602.21,-13859534.02,-12764401.9,-12015547.17,-10499031.26,-11564570.61,-9928807.91,-9314603.347,-8179390.604,-7544887.021,-7290174.122,-7489144.32,-7392246.351
212.6,-14861887.69,-14652250.56,-13867653.63,-12795646.47,-12034055.1,-10464224.41,-11558560.5,-9916827.508,-9308016.116,-8167609.212,-7562559.109,-7304005.317,-7515214.63,-7424525.773
212.5,-14877848.29,-14725287.23,-13876668.79,-12821458.06,-12051249.56,-10426750.83,-11558819.22,-9922698.303,-9292592.841,-8156723.365,-7584490.011,-7316423.541,-7543673.06,-7468526.884
212.4,-14907500.78,-14789507.75,-13882698.79,-12846115.4,-12067289.77,-10394172.89,-11568232.39,-9950818.416,-9273348.574,-8139668.208,-7624570.625,-7325796.912,-7569106.538,-7527055.725
212.3,-14938367.23,-14841668.28,-13880310.67,-12866454.22,-12079827.4,-10363624.86,-11575436.55,-9982859.026,-9245686.184,-8121478.694,-7668591.637,-7339050.978,-7599196.85,-7584768.625
212.2,-14980199.14,-14882127.01,-13888828.3,-12891211.07,-12085976.81,-10340221.28,-11570739.92,-10018302.71,-9216153.1,-8105936.013,-7716612.75,-7348643.26,-7626540.824,-7649904.598
212.1,-15030110.84,-14919441.38,-13899594.74,-12913241.47,-12091170.97,-10321574.05,-11550440.9,-10061706.79,-9175535.159,-8083209.071,-7758026.731,-7348523.854,-7654282.818,-7710224.529
212,-15079525.03,-14943043.97,-13906241.67,-12938197.33,-12089499.28,-10312996.72,-11534699.2,-10116494.24,-9145584.154,-8067905.202,-7798883.484,-7349598.508,-7687079.666,-7775698.819
211.9,-15128003.86,-14956477.14,-13912152.27,-12957680.41,-12083528.98,-10311106.12,-11515096.72,-10162843.67,-9113563.445,-8053775.492,-7840058.653,-7344284.941,-7717707.305,-7836516.275
211.8,-15166392.89,-14957512,-13918600.19,-12973223.09,-12066812.14,-10320698.4,-11502439.68,-10207561.22,-9088149.868,-8047247.964,-7879422.831,-7344523.753,-7752354.946,-7902308.981
211.7,-15191468.15,-14958168.73,-13924072.97,-12994437.55,-12055488.47,-10344639.31,-11484568.59,-10251840.94,-9065562.233,-8037576.078,-7911543.045,-7346374.546,-7798644.672,-7966947.429
211.6,-15207906.38,-14943302.68,-13939436.54,-13015671.92,-12041876.19,-10375266.94,-11474677.79,-10297672.95,-9037939.645,-8030610.728,-7947384.746,-7348762.666,-7844377.17,-8039824.891
211.5,-15219707.67,-14917232.37,-13962780.41,-13038199.85,-12020940.34,-10408063.79,-11479274.92,-10342430.29,-9009242.403,-8026212.607,-7989734.074,-7350991.578,-7883522.437,-8112841.66
211.4,-15228026.29,-14874365.62,-13980552.01,-13054697.78,-12002810.53,-10457199.36,-11476727.59,-10384879.13,-8991809.127,-8023705.081,-8037456.672,-7364046.634,-7920956.218,-8182694.17
211.3,-15227767.58,-14829468.96,-14000910.73,-13064230.36,-11991486.86,-10510275.33,-11469841.85,-10415307.76,-8985381.104,-8016023.295,-8080005.01,-7380325.652,-7946250.389,-8241203.11
211.2,-15214035.89,-14793089.93,-14030821.93,-13073802.74,-11990571.41,-10564246.84,-11472030.96,-10441079.55,-8972127.038,-7989913.183,-8127787.311,-7392883.183,-7978649.217,-8292089.967
211.1,-15197438.45,-14754481.99,-14060156.01,-13083076.61,-11990452.01,-10611253,-11477643.04,-10453398.27,-8962256.142,-7951325.144,-8175091.988,-7398574.869,-8010888.837,-8323712.656
211,-15186572.51,-14714520.79,-14089788.59,-13079952.15,-11991128.64,-10660368.67,-11467931.35,-10464403.52,-8954673.861,-7917175.028,-8224386.765,-7408784.082,-8018391.514,-8336290.088
210.9,-15180502.7,-14680151.76,-14127680.1,-13089046.91,-12000382.6,-10706439.49,-11454040.45,-10466134.91,-8940086.428,-7899741.752,-8255710.939,-7428923.894,-8023346.863,-8325105.726
210.8,-15189876.07,-14641722.93,-14165153.68,-13098659.09,-12011328.15,-10745107.13,-11443612.33,-10472045.51,-8929658.304,-7888119.568,-8271373.026,-7467750.745,-8027366.865,-8317045.821
210.7,-15195110.04,-14615911.33,-14207940.83,-13122938.31,-12026373.31,-10770520.71,-11441920.74,-10481060.66,-8925817.411,-7879741.247,-8280746.397,-7517662.453,-8055208.364,-8307712.252
210.6,-15206374,-14588507.65,-14249056.3,-13154541.1,-12028084.8,-10785565.86,-11447711.93,-10494294.83,-8918215.229,-7861830.347,-8283293.725,-7568569.211,-8080781.149,-8292189.472
210.5,-15219628.07,-14570895.27,-14270628.98,-13196572.01,-12032303.81,-10792551.11,-11462637.68,-10505638.4,-8916125.624,-7844178.16,-8286696.796,-7626222.408,-8109816.708,-8287254.024
210.4,-15237658.37,-14568487.25,-14302530.28,-13250026.1,-12023587.17,-10795655.67,-11499116.22,-10503986.61,-8914652.95,-7822903.991,-8304149.973,-7694940.561,-8136484.048,-8277960.257
210.3,-15250514.42,-14581801.02,-14338033.67,-13307281.27,-12027467.87,-10784889.23,-11548510.5,-10499528.79,-8913737.504,-7789649.42,-8326080.875,-7758404.85,-8174574.562,-8272308.373
210.2,-15275967.8,-14612289.35,-14367487.15,-13373372.5,-12037557.67,-10767177.34,-11613328.06,-10504225.42,-8927827.412,-7751539.005,-8349842.669,-7821132.802,-8220207.555,-8292269.076
210.1,-15323491.39,-14650081.35,-14392204.19,-13433493.42,-12041179.65,-10746559.9,-11669409.07,-10509121.07,-8929041.373,-7711259.381,-8381544.962,-7874487.383,-8272208.868,-8329742.659
210,-15387413.4,-14691654.54,-14422135.29,-13485534.53,-12047707.18,-10714678.5,-11718803.36,-10518693.45,-8924066.123,-7673586.788,-8416391.613,-7937911.87,-8326777.41,-8366042.083
209.9,-15451335.41,-14738202.98,-14448941.94,-13543187.73,-12056125.31,-10676866.6,-11752256.94,-10516544.14,-8925737.807,-7650103.608,-8446919.747,-8019943.792,-8387813.777,-8391734.274
209.8,-15529506.54,-14789607.26,-14483868.2,-13591925.28,-12061339.37,-10641104.5,-11771023.58,-10507668.3,-8934872.366,-7630799.638,-8465845.598,-8101856.308,-8449108.857,-8418043.396
209.7,-15615240.05,-14849369.96,-14518973.56,-13640921.54,-12058772.14,-10618198.45,-11790486.76,-10492284.82,-8924125.826,-7619615.276,-8481268.873,-8180743.872,-8503876.409,-8431576.076
209.6,-15708237.42,-14903878.8,-14552606.25,-13680922.55,-12051826.69,-10603372.21,-11817591.92,-10486294.62,-8915389.287,-7614759.432,-8510543.244,-8261323.021,-8570982.581,-8465069.459
209.5,-15803204.99,-14957372.69,-14592050.03,-13702256.42,-12046115.1,-10593740.12,-11842985.6,-10479468.58,-8908025.917,-7616550.522,-8548932.273,-8342180.784,-8632934.394,-8489209.372
209.4,-15894948.6,-15009214.79,-14638081.05,-13731869.11,-12042712.03,-10593919.23,-11874568.48,-10479707.39,-8892144.919,-7623893.991,-8587520.312,-8419555.872,-8700557.992,-8524255.033
209.3,-15979886.07,-15059126.5,-14675713.84,-13746337.14,-12042294.11,-10593362,-11906828,-10478553.13,-8870751.344,-7627933.894,-8635859.841,-8503717.201,-8768758.719,-8560634.061
209.2,-16057858.19,-15105655.04,-14699435.83,-13748844.66,-12036761.63,-10598635.77,-11951247.04,-10471329.07,-8843088.954,-7627117.953,-8701871.458,-8585570.014,-8841735.686,-8605252.103
209.1,-16131531.69,-15157855.36,-14709545.54,-13740048.42,-12031268.96,-10615949.64,-11983645.86,-10458771.54,-8817476.367,-7641207.861,-8766330.797,-8657412.624,-8895408.683,-8663562.033
209,-16210180.44,-15208045.69,-14716729.8,-13722097.72,-12042513.02,-10643452.82,-11997317.85,-10434890.34,-8817197.753,-7670820.549,-8836660.931,-8709234.828,-8937121.179,-8721613.25
208.9,-16276550.28,-15252186.1,-14717565.64,-13700743.95,-12063389.17,-10673264.52,-12007666.37,-10407267.75,-8838690.833,-7701985.515,-8877796.298,-8745235.737,-8981122.29,-8790769.225
208.8,-16336392.58,-15284923.25,-14722759.8,-13689758.59,-12095887.5,-10702001.56,-12018671.62,-10402591.02,-8860940.151,-7732931.57,-8910035.918,-8758907.724,-9035432.119,-8857238.565
208.7,-16417568.76,-15307889,-14724590.69,-13683987.3,-12120624.45,-10740669.21,-11994969.53,-10410690.72,-8895110.168,-7785529.913,-8936345.04,-8770291.096,-9062079.558,-8914095.722
208.6,-16496436.43,-15315431.48,-14731615.75,-13659190.66,-12149978.42,-10784292.2,-11954510.8,-10416302.81,-8920941.666,-7867163.815,-8949041.878,-8780778.923,-9087314.026,-8964883.074
208.5,-16558129.53,-15314058.31,-14725665.35,-13660882.24,-12187491.81,-10824949.94,-11903902.56,-10426611.52,-8962276.043,-7955384.948,-8947250.788,-8800779.428,-9123852.262,-9018894.388
208.4,-16606727.77,-15297102.66,-14706898.7,-13655349.76,-12227154.5,-10867279.37,-11870329.57,-10441835.79,-9019969.042,-8045616.082,-8937698.308,-8835805.188,-9154619.208,-9075612.238
208.3,-16645873.03,-15283211.76,-14679057.2,-13678733.44,-12255015.9,-10912792.95,-11848418.57,-10459269.07,-9093861.455,-8136842.266,-8917220.179,-8849039.353,-9197684.972,-9128349.888
208.2,-16668082.55,-15270733.84,-14635951.64,-13705261.47,-12298201.07,-10947838.62,-11837691.93,-10466990.65,-9155076.931,-8227650.529,-8904204.925,-8840999.349,-9218063.596,-9215416.763
208.1,-16658012.64,-15259211.16,-14580567.16,-13745162.98,-12349684.96,-10974147.74,-11826368.26,-10456303.82,-9214978.941,-8316568.197,-8878950.556,-8838670.932,-9249029.552,-9308991.265
208,-16646768.58,-15240026.59,-14536745.15,-13795572.21,-12401447.46,-10980078.24,-11799083.99,-10437517.27,-9276552.635,-8408351.609,-8855029.554,-8834332.514,-9273328.673,-9396933.784
207.9,-16632917.48,-15228344.71,-14480644.23,-13852011.45,-12456672.73,-10980297.15,-11751878.82,-10403904.48,-9347937.522,-8499518.09,-8820322.21,-8824740.232,-9294463.535,-9508498.79
207.8,-16620917.18,-15221041.04,-14411528.06,-13901306.22,-12494345.33,-10975122.89,-11698544.14,-10368062.78,-9433312.812,-8582166.943,-8778331.1,-8825496.47,-9306284.729,-9631924.792
207.7,-16609494.01,-15210334.3,-14346670.7,-13946640.7,-12520913.16,-10954983.07,-11610402.61,-10316459.49,-9490349.078,-8660417.675,-8735961.871,-8807963.689,-9311936.613,-9771828.822
207.6,-16595563.31,-15214374.2,-14292380.77,-13982999.83,-12542625.15,-10923997.22,-11514459.89,-10273712.14,-9560997.628,-8745693.46,-8678089.763,-8814451.415,-9301986.113,-9891851.753
207.5,-16587025.78,-15222374.41,-14230468.76,-14023040.64,-12566585.96,-10890563.54,-11409581.62,-10216954.49,-9626770.433,-8817536.07,-8621909.24,-8830810.037,-9295637.694,-9973366.249
207.4,-16568836.26,-15221419.16,-14189990.13,-14035976.29,-12573412,-10850303.81,-11302653.54,-10146783.56,-9655288.566,-8865039.757,-8562126.636,-8850034.403,-9286741.947,-10045507.37
207.3,-16537273.28,-15242573.92,-14162506.85,-14027697.47,-12563521.2,-10805148.45,-11218233.5,-10073249.37,-9657815.993,-8927588.6,-8544772.964,-8878214.219,-9273507.782,-10105807.4
207.2,-16497809.59,-15244862.54,-14124515.84,-13991059.73,-12538147.43,-10749704.26,-11107265.53,-9992511.011,-9666055.007,-8980863.577,-8558643.961,-8916842.06,-9249447.473,-10163520.3
207.1,-16445390.36,-15231628.37,-14093709.09,-13929287.03,-12509370.58,-10677702.44,-11006884.88,-9904090.868,-9656761.24,-9017660.526,-8568654.164,-8975510.208,-9218899.438,-10201471.51
207,-16375219.43,-15206095.39,-14058922.14,-13876290.67,-12474245.32,-10612964.49,-10901867.31,-9805481.413,-9621038.945,-9020944.191,-8577032.485,-9029640.928,-9179097.438,-10239542.12
206.9,-16295496.03,-15184303.79,-14009786.57,-13802059.94,-12419059.84,-10535947.62,-10810979.44,-9685717.195,-9574550.209,-9009063.294,-8587719.322,-9079393.428,-9124349.787,-10262010.35
206.8,-16218678.17,-15177975.27,-13971835.37,-13702296.22,-12359774.76,-10450492.72,-10708728.1,-9574052.684,-9502030.965,-8986973.184,-8618466.367,-9101622.845,-9081244.221,-10279284.42
206.7,-16126417.13,-15182851.02,-13947954.17,-13588721.22,-12308589.39,-10359385.95,-10584585.66,-9450646.583,-9419421.914,-8954494.752,-8641690.834,-9109762.354,-9033183.306,-10312976.81
206.6,-16047549.47,-15169397.94,-13931595.55,-13470230.66,-12255752.24,-10260239.16,-10465080.16,-9331578.9,-9360694.063,-8914434.039,-8677333.525,-9100090.468,-9001023.29,-10334808.21
206.5,-15965816.06,-15143984.37,-13921406.23,-13352854.56,-12188108.74,-10158943.07,-10344241.29,-9247556.878,-9318086.022,-8874990.257,-8691105.017,-9099334.23,-8983769.123,-10366669.71
206.4,-15899127.81,-15129993.96,-13915933.46,-13221149.75,-12096683.54,-10068015.41,-10234666.38,-9193386.356,-9280194.518,-8848382.62,-8733673.256,-9084010.46,-8988664.769,-10379903.88
206.3,-15815822.23,-15090808.89,-13906400.88,-13065643.33,-11980023.88,-9996351.904,-10122683.45,-9151116.632,-9248492.225,-8825237.757,-8791624.968,-9072706.692,-8984664.668,-10399406.86
206.2,-15716794.85,-15039145.9,-13898360.88,-12894574.34,-11884837.4,-9922758.006,-10057149.46,-9102936.311,-9199197.448,-8803784.479,-8851288.166,-9063373.123,-9028347.363,-10421098.95
206.1,-15618762.52,-14964636.55,-13888987.5,-12741197.33,-11801870.13,-9840845.49,-9994461.309,-9084786.599,-9195913.783,-8773793.672,-8930434.443,-9061542.231,-9083891.054,-10455069.95
206,-15528730.4,-14889112.26,-13876887.7,-12603721.22,-11711778.3,-9776445.854,-9941385.342,-9047730.937,-9182659.717,-8724100.875,-8980684.468,-9040745.686,-9142778.113,-10456084.91
205.9,-15429046.29,-14793667.06,-13870419.87,-12490723.34,-11617447.56,-9722016.619,-9897642.944,-9032427.068,-9176987.932,-8677293.723,-9020048.646,-8976604.763,-9203038.341,-10466373.72
205.8,-15310476.13,-14695475.53,-13838060.85,-12392472.11,-11529942.87,-9656403.022,-9852288.565,-9023451.717,-9167594.66,-8618943.991,-9061164.112,-8905637.797,-9239118.854,-10503110.97
205.7,-15193498.05,-14570338.04,-13793223.89,-12301345.43,-11444627.28,-9601675.272,-9762634.56,-9001242.201,-9169485.255,-8551698.512,-9069224.017,-8868223.917,-9306603.145,-10500583.54
205.6,-15106490.88,-14446772.73,-13761959.42,-12215810.93,-11350177.13,-9543743.461,-9682831.55,-8992266.85,-9163355.747,-8477447.881,-9073562.435,-8820461.517,-9374127.238,-10492324.63
205.5,-15015961.23,-14330849.41,-13715012.96,-12128823.66,-11233417.97,-9492100.366,-9602252.401,-8962475.053,-9141225.835,-8401684.774,-9053999.752,-8777336.05,-9437850.24,-10489657.89
205.4,-14934446.74,-14223125.29,-13656364.72,-12050035.6,-11109295.43,-9414924.288,-9508976.414,-8937758.011,-9103513.44,-8303652.448,-9035531.624,-8730409.492,-9467741.542,-10480622.84
205.3,-14858126.4,-14080614.23,-13614791.53,-11989616.16,-10984555.96,-9339479.597,-9395779.526,-8917339.585,-9044407.47,-8223133.002,-8999013.289,-8668358.174,-9498269.676,-10482951.26
205.2,-14768850.52,-13919495.74,-13580701.11,-11909415.13,-10842403.12,-9269746.493,-9288950.958,-8868960.254,-9010953.889,-8139389.594,-8932941.969,-8653173.711,-9521633.45,-10441258.66
205.1,-14675813.34,-13758257.84,-13550153.08,-11830885.79,-10681085.61,-9222382.113,-9194600.317,-8817356.961,-8949260.789,-8044680.735,-8854372.821,-8690468.185,-9533753.159,-10364739.32
205,-14530376.83,-13580263.29,-13531366.53,-11719081.97,-10488961.36,-9168350.898,-9091035.513,-8756380.297,-8866094.51,-7945155.834,-8778908.229,-8743464.548,-9525016.62,-10263443.23
204.9,-14367805.56,-13407920.63,-13485096.71,-11607497.06,-10284438.78,-9105324.431,-8990097.641,-8655044.405,-8773614.563,-7842426.872,-8714110.573,-8780201.794,-9488398.78,-10107160.67
204.8,-14209731.92,-13205885.68,-13418388.56,-11513464.84,-10097090.77,-9025819.936,-8862711.34,-8547678.51,-8667542.233,-7708373.736,-8633352.315,-8828143.303,-9420257.756,-9951534.852
204.7,-14063638.68,-13037523.22,-13373870.02,-11406795.48,-9925305.334,-8932444.444,-8747186.035,-8438163.307,-8536394.643,-7568788.122,-8529369.59,-8890055.314,-9353509.802,-9787053.087
204.6,-13897525.03,-12900305.82,-13334267.03,-11300006.71,-9769838.722,-8823526.271,-8576256.346,-8315991.068,-8404391.31,-7426615.378,-8429168.055,-8937001.773,-9249626.582,-9621118.549
204.5,-13735570.7,-12821278.95,-13267678.28,-11185536.16,-9603585.768,-8700140.071,-8409804.382,-8214794.483,-8240526.476,-7273656.292,-8330100.877,-9006993.59,-9103652.747,-9448019.651
204.4,-13553615.85,-12730092.57,-13188273.29,-11057055.3,-9437074.101,-8551718.413,-8254974.602,-8098970.663,-8035745.186,-7151683.063,-8238596.079,-9108190.175,-8965082.084,-9295777.001
204.3,-13348615.65,-12636756.88,-13092927.6,-10923977.32,-9255636.684,-8404052.993,-8075706.394,-7937493.949,-7833232.61,-7038884.195,-8161360.298,-9196650.12,-8816222.604,-9151116.632
204.2,-13149307.14,-12535381.19,-12981939.73,-10762938.42,-9059293.418,-8243412.121,-7932797.313,-7774942.581,-7648770.241,-6957449.303,-8110612.748,-9273925.703,-8712319.483,-9026018.946
204.1,-12969163.28,-12425607.27,-12850334.41,-10601640.82,-8824879.539,-8085099.666,-7812555.471,-7628988.647,-7477183.819,-6904154.425,-8039586.079,-9326424.541,-8589988.036,-8902612.845
204,-12779486.85,-12318898.11,-12715982.76,-10414551.52,-8608794.481,-7926866.815,-7737668.008,-7475253.422,-7290731.35,-6829784.388,-7975445.156,-9318742.755,-8474920.454,-8768579.61
203.9,-12557670.31,-12195312.9,-12594009.53,-10223143.7,-8418799.634,-7748116.033,-7661347.673,-7288741.25,-7122508.197,-6771812.775,-7893791.353,-9298901.458,-8358778.218,-8697652.446
203.8,-12352650.21,-12082633.44,-12448831.74,-10019437.06,-8246417.172,-7575196.244,-7591813.579,-7104139.574,-6971758.122,-6723552.85,-7813152.501,-9236352.615,-8271014.808,-8627501.421
203.7,-12163749.91,-11949615.15,-12313106.92,-9825282.908,-8057297.969,-7425361.615,-7502557.594,-6934563.153,-6863655.89,-6681243.324,-7741787.515,-9139892.468,-8192764.076,-8579420.605
203.6,-11943644.85,-11842587.58,-12129002.77,-9626850.037,-7866447.379,-7305358.585,-7445441.724,-6785743.475,-6751752.567,-6602097.047,-7648670.736,-9023113.4,-8070691.342,-8485786.4
203.5,-11695121.17,-11699797.9,-11886747.89,-9445034.501,-7690343.43,-7205833.684,-7392385.658,-6674158.568,-6695253.628,-6530990.774,-7582957.634,-8889617.492,-7949315.143,-8392172.096
203.4,-11475513.63,-11557744.56,-11620452.61,-9271597.286,-7537782.364,-7068715.794,-7285596.892,-6532801.765,-6654675.489,-6473974.409,-7509164.726,-8677353.426,-7837869.543,-8270576.986
203.3,-11269856.7,-11405740.72,-11368525.85,-9104190.074,-7407351.21,-6929727.21,-7142389.296,-6407823.485,-6577081.49,-6411644.477,-7447232.814,-8496353.831,-7754663.462,-8179828.426
203.2,-11063403.72,-11238273.81,-11104558.99,-8939588.903,-7248839.745,-6779753.274,-6963499.207,-6259998.857,-6471725.596,-6325652.256,-7380425.157,-8288965.51,-7675238.571,-8091846.105
203.1,-10823536.97,-11003223.1,-10813825.28,-8784162.093,-7073054.212,-6669223.12,-6752190.389,-6089427.386,-6356817.222,-6229371.218,-7263606.287,-8067069.36,-7618739.632,-7985733.973
203,-10572048.03,-10715176.02,-10497080.97,-8627620.827,-6851774.993,-6544682.662,-6534672.459,-5923094.828,-6255899.251,-6105427.79,-7139642.958,-7834864.492,-7531314.539,-7867760.845
202.9,-10264318.87,-10350848.42,-10153649.41,-8453208.463,-6648207.664,-6445356.771,-6293014.616,-5704661.452,-6178185.846,-6042301.818,-6975001.985,-7631953.896,-7524369.09,-7676233.621
202.8,-9931594.05,-9995376.755,-9838536.974,-8237660.732,-6415744.083,-6362568.611,-6027734.286,-5457311.923,-6108611.95,-5975951.884,-6842501.127,-7419650.028,-7490537.39,-7389101.993
202.7,-9612501.416,-9661039.955,-9519643.35,-8044999.151,-6230087.654,-6278486.886,-5768961.583,-5259754.696,-6036868.845,-5889103.92,-6730239.586,-7208162.101,-7462596.386,-7104716.703
202.6,-9264671.738,-9301687.598,-9168928.027,-7840974.099,-6050142.812,-6179300.302,-5470944.108,-5065103.015,-5951732.367,-5774275.15,-6627212.109,-7013689.529,-7382654.069,-6762140.889
202.5,-8902214.825,-8969957.829,-8814948.94,-7670820.549,-5912268.684,-6103596.898,-5123074.628,-4806111.401,-5824604.779,-5615823.388,-6571230.596,-6826918.644,-7264163.515,-6396499.816
