WL,BCoh25ME,BCoh30ME,BCoh35ME,BCoh40ME,BCoh45ME,BCoh50ME,BCoh55ME,BCoh60ME,BCoh65ME,BCoh70ME,BCoh75ME,BCoh80ME,BCoh85ME,BCoh90ME
210.1,-19777398.6,-19624985.16,-19604830.49,-19206299.42,-18868282.51,-19049323.61,-18625824.82,-18631515.25,-17909030.42,-18006168.92,-17850897.73,-17739094.45,-17305618.6,-6986376.396
210,-19842224.45,-19764388.31,-19668753.89,-19258867.02,-18911224,-19024130.27,-18673779.9,-18760289.57,-17988596.26,-17980198.48,-17943373.58,-17856989.26,-17303638.22,-6960431.016
209.9,-19899053.6,-19889452.56,-19742980.24,-19293260.32,-18967476.59,-19014779.9,-18723539.88,-18880039.4,-18078289.56,-17964681.38,-18005993.45,-17968767.47,-17297471.5,-6925335.816
209.8,-19940265.4,-20022939.66,-19820891.58,-19333695,-19010242.6,-18997608.32,-18778213.19,-18989010,-18174826.43,-17965383.29,-18086486.8,-18069114.67,-17300880.74,-6884700.588
209.7,-19959592.82,-20166103.01,-19910309.14,-19374931.86,-19049900.17,-18979208.41,-18848729.47,-19084895.1,-18280362.71,-17973279.71,-18148053.8,-18178661.83,-17319907.36,-6843789.612
209.6,-19968617.3,-20304052.21,-19982805.79,-19385410.28,-19085872.75,-18973868.93,-18923407.04,-19162480.56,-18383818.34,-17977641.54,-18208492.75,-18296556.64,-17347231.48,-6813582.672
209.5,-19953275.69,-20412822.26,-20041013.69,-19390448.95,-19121895.47,-18982291.78,-18995778.36,-19228810.49,-18474714.91,-17999926.99,-18282117.47,-18411092.33,-17384056.37,-6801725.508
209.4,-19934098.67,-20496123.23,-20093957.3,-19417923.48,-19174438,-19014980.45,-19073639.57,-19282706.69,-18542398.51,-18028178.63,-18350703.52,-18495596.56,-17421182.08,-6813031.176
209.3,-19920110.72,-20583460.14,-20147678.03,-19434668.9,-19225376.17,-19075770.35,-19139994.56,-19322865.62,-18596745.94,-18038481.58,-18423576.19,-18576240.31,-17457555.74,-6820752.12
209.2,-19902889.01,-20659967.68,-20211476.09,-19435069.99,-19273080.58,-19165338.31,-19178724.62,-19355403.89,-18658714.03,-18043595.45,-18497000.36,-18631615.52,-17491247.14,-6834664.86
209.1,-19880804.1,-20732740.08,-20275850.71,-19430357.21,-19329433.44,-19294588.92,-19198503.28,-19348334.71,-18709627.14,-18030509.95,-18564282.88,-18699875.69,-17515111.87,-6842461.008
209,-19848491.45,-20785282.61,-20346492.34,-19415516.95,-19369266.49,-19407344.78,-19215900.47,-19325974.06,-18752142.47,-18017900.75,-18632668.38,-18752819.3,-17521805.03,-6849379.776
208.9,-19839742.72,-20834516.16,-20415980.83,-19395512.69,-19434092.34,-19505235.32,-19224298.25,-19285163.35,-18780118.36,-18002759.68,-18704112.18,-18777185.4,-17509220.89,-6852563.412
208.8,-19835631.56,-20863645.18,-20464261.8,-19356857.83,-19487161.3,-19580163.58,-19215123.36,-19246633.84,-18812380.87,-17982529.8,-18791825.11,-18783101.45,-17489116.36,-6864295.236
208.7,-19823448.52,-20880440.74,-20488101.47,-19310406.83,-19512981.34,-19668327.73,-19203516.88,-19209783.88,-18839679.92,-17969419.24,-18882847.02,-18779667.13,-17488138.7,-6874999.272
208.6,-19803043.16,-20895080.45,-20492914.52,-19285388.96,-19540606.27,-19759926.2,-19182083.74,-19193013.38,-18855372.49,-17979546.71,-18946870.69,-18798392.93,-17486233.54,-6905181.144
208.5,-19806703.09,-20885103.38,-20481282.97,-19279121.96,-19580313.98,-19839517.1,-19150773.8,-19151024.48,-18857177.39,-17988145.03,-19000842.1,-18828048.37,-17503229.64,-6926539.08
208.4,-19831695.89,-20866929.08,-20458872.18,-19269069.7,-19603075.73,-19873333.84,-19130393.52,-19084368.67,-18825341.03,-18008174.36,-19038544.37,-18877582.74,-17515212.14,-6950579.292
208.3,-19851474.54,-20840256.73,-20446388.32,-19280425.5,-19616938.33,-19900758.23,-19105024.7,-19021924.28,-18798092.11,-18025772.1,-19089683.09,-18910070.87,-17539227.29,-6986727.348
208.2,-19843377.58,-20803005.68,-20433703.91,-19317751.75,-19614531.8,-19944627.23,-19082588.84,-18957850.48,-18736800.85,-18034345.36,-19133075.8,-18974295.08,-17588912.06,-7026961.488
208.1,-19833250.1,-20748131.83,-20397280.1,-19344749.99,-19594352.06,-19974533.35,-19043156.88,-18909995.66,-18656808.86,-18024518.7,-19155611.93,-19016033.3,-17639098.2,-7054711.764
208,-19840820.64,-20671774.7,-20348598.05,-19389922.52,-19589739.55,-19953150.35,-18995602.88,-18880465.56,-18575237.59,-18014491.5,-19148141.66,-19058573.7,-17686401.52,-7091060.364
207.9,-19858067.42,-20606522.7,-20288660.46,-19402431.46,-19585377.72,-19878472.78,-18952235.24,-18876028.52,-18477021.17,-17977842.08,-19106629.06,-19082714.18,-17729969.7,-7118935.98
207.8,-19863757.86,-20545356.78,-20241056.33,-19394234.22,-19580188.64,-19778175.71,-18933709.99,-18890367.42,-18412822.02,-17934123.49,-19020545.54,-19101089.03,-17802992.78,-7144229.592
207.7,-19879525.63,-20454710.89,-20188939.96,-19374631.04,-19577606.64,-19648047.72,-18923031.02,-18928621.19,-18364616.26,-17897774.89,-18908842.54,-19121795.2,-17889402.18,-7165788.072
207.6,-19884764.84,-20350829.1,-20131358.76,-19348409.92,-19570988.69,-19480743.89,-18919922.59,-18962638.46,-18294425.86,-17851298.82,-18733466.81,-19158018.46,-17955782.24,-7168144.464
207.5,-19892560.99,-20231806.24,-20072925.25,-19308952.88,-19578584.29,-19296970.38,-18904756.45,-18981690.14,-18228522.08,-17803143.19,-18516829.15,-19168998.24,-18026223.32,-7175138.436
207.4,-19909306.42,-20108597.02,-19995891.29,-19289424.91,-19592597.3,-19081109.83,-18908291.04,-19009064.4,-18168759.97,-17731799.66,-18286679.84,-19170828.2,-18136848.41,-7196847.324
207.3,-19882508.72,-19998774.11,-19896747.35,-19266738.37,-19598764.03,-18883824.67,-18909895.39,-19005203.93,-18115014.18,-17667049.02,-17997294.85,-19216201.28,-18249654.41,-7215698.46
207.2,-19843252.24,-19882107.64,-19774139.76,-19249842.54,-19601446.31,-18673855.1,-18935414.62,-18995427.41,-18039283.75,-17603225.89,-17703924.05,-19230389.77,-18382865.76,-7211136.084
207.1,-19779855.26,-19752180.19,-19642758.37,-19252424.54,-19608665.89,-18447415.86,-18964869.52,-18971437.33,-17955055.27,-17507691.74,-17398796.35,-19222819.24,-18492939.35,-7222291.344
207,-19690437.71,-19634836.88,-19520276.12,-19249667.06,-19608114.4,-18185354.99,-19003424.1,-18921953.1,-17867066.59,-17395011.08,-17105375.41,-19193138.72,-18564307.94,-7220561.652
206.9,-19564420.87,-19552689.05,-19401604.21,-19210210.03,-19570036.1,-17941067.33,-18993697.72,-18853241.71,-17776972.2,-17255808.48,-16839353.8,-19147815.78,-18600130.12,-7204869.084
206.8,-19418625.38,-19462293.84,-19284210.77,-19118561.42,-19555571.87,-17730696.67,-18955744.76,-18780118.36,-17719767.02,-17113146.49,-16572906.02,-19031851.21,-18609154.6,-7187146.008
206.7,-19264206.5,-19368589.66,-19153606.49,-19029394.55,-19543614.43,-17532834.95,-18897361.39,-18700276.78,-17652860.53,-16954992.48,-16295829.42,-18938823.86,-18570925.9,-7156187.028
206.6,-19088304.35,-19259418.52,-19012849.67,-18902475.26,-19528849.38,-17324018.51,-18862341.4,-18629359.4,-17575174.8,-16786535.52,-16041990.85,-18793554.8,-18507930.01,-7126631.856
206.5,-18909669.78,-19164109.98,-18880415.42,-18776558.7,-19530428.66,-17145759.96,-18792075.79,-18504771.44,-17505285.22,-16636854.49,-15811766.34,-18622791.59,-18420994.19,-7094996.04
206.4,-18709551.94,-19028015.81,-18775957.07,-18653299.34,-19459812.11,-17004351.37,-18735823.2,-18381436.88,-17434367.84,-16495370.7,-15613829.41,-18448568.99,-18307812.17,-7067797.26
206.3,-18499557.3,-18878435.05,-18678041.46,-18597949.2,-19353899.81,-16934436.72,-18694486.07,-18248150.33,-17345050.56,-16376799.06,-15448781.7,-18266124.08,-18120253.39,-7014427.488
206.2,-18323855.69,-18734168.71,-18602687.05,-18545055.72,-19247160.26,-16891394.96,-18614343.67,-18082024.69,-17218432.09,-16299163.46,-15303136.62,-18106691.6,-17860950,-6955116.6
206.1,-18155849.95,-18588448.43,-18532747.33,-18474263.69,-19110915.68,-16853467.08,-18549267.14,-17866715.64,-17077274.18,-16192448.99,-15230113.54,-17927806.36,-17536219.13,-6879987.804
206,-17994437.1,-18456691.02,-18436812.1,-18372262,-18914558.04,-16818798.04,-18480806.44,-17633457.9,-16924459.66,-16122007.91,-15190857.05,-17754360.86,-17192963,-6813657.876
205.9,-17817582.36,-18316235.02,-18348647.94,-18273794.89,-18708373.74,-16817895.59,-18389659.19,-17411104.74,-16771820.6,-16070167.28,-15195369.29,-17543513.92,-16820853.61,-6734844.084
205.8,-17639800.1,-18192975.66,-18209946.7,-18130130.18,-18452153.71,-16812606.24,-18265146.43,-17210385.26,-16577042.24,-16052394.07,-15190280.48,-17320258.31,-16410941.68,-6634471.812
205.7,-17491949.04,-18037879.94,-18083227.96,-17972302.06,-18153418.36,-16773199.34,-18137349.77,-17030046.07,-16392942.85,-16025696.65,-15224473.24,-17062082.98,-15975736.13,-6508956.336
205.6,-17365280.44,-17830392.11,-17939939.27,-17764488.34,-17902211.93,-16705164.79,-18004965.66,-16842662.77,-16225388.34,-16002483.68,-15251070.38,-16813408.42,-15535918.07,-6416104.464
205.5,-17262351.23,-17631226.85,-17798054.39,-17518170.17,-17627165.83,-16659315.42,-17834653.67,-16632968.95,-16063323.72,-15982629.83,-15231241.6,-16562076.65,-15098005.18,-6318439.536
205.4,-17201185.31,-17410929.26,-17660506.27,-17286617.05,-17366609.04,-16582181.18,-17637945.07,-16385046.43,-15945729.73,-15990400.91,-15193790,-16297308.43,-14701629.96,-6219721.752
205.3,-17182083.49,-17158043.28,-17500948.45,-17036939.77,-17091237.06,-16490632.85,-17439882.8,-16100073.41,-15787976.81,-15999475.52,-15164360.17,-16040536.91,-14335912.91,-6126694.404
205.2,-17159020.93,-16924534.86,-17326725.85,-16785106.64,-16791674.46,-16340475.53,-17255933.82,-15754485.96,-15621801.04,-15984885.95,-15094796.47,-15784316.88,-13998096.54,-6033341.172
205.1,-17124126.28,-16693207.36,-17126608.01,-16509609.32,-16490382.17,-16156050.25,-17003248.38,-15363349.96,-15479740.68,-15968265.86,-15001067.22,-15516465.3,-13676674.64,-5954026.02
205,-17082538.46,-16453732.75,-16877156.34,-16236067.31,-16200571.02,-15915522.79,-16752317.7,-14966623.79,-15371948.28,-15890028.64,-14869560.49,-15251245.86,-13366809.1,-5870048.22
204.9,-17008236.91,-16210924.1,-16628657.26,-15926903.66,-15867166.62,-15634660.92,-16511965.72,-14589676.27,-15280074.06,-15751929.02,-14696165.14,-14958200.94,-13001919.29,-5766642.72
204.8,-16902199.27,-15977791.7,-16357922.86,-15586229.54,-15589488.38,-15276539.47,-16287381.5,-14202952.24,-15212941.96,-15563693.41,-14516653.19,-14625398.17,-12653699.7,-5667022.488
204.7,-16726798.48,-15739369.96,-16066231.61,-15167619.01,-15359765.23,-14874624.23,-16010029.15,-13762106.39,-15171680.03,-15317400.31,-14310644.36,-14285125.14,-12360930.53,-5609992.788
204.6,-16515901.39,-15477208.81,-15806075.9,-14710328.56,-15134880.2,-14449345.61,-15694648.64,-13338732.94,-15152979.3,-15027413.69,-14098092.79,-13901559.67,-12097114.9,-5534262.36
204.5,-16275048.05,-15194792.72,-15557476.55,-14273844.54,-14922178.22,-14024919.3,-15345200.72,-12950078.66,-15119237.77,-14712910.56,-13821241.8,-13496435.72,-11910558.84,-5471692.632
204.4,-16020457.44,-14841735.01,-15323516.9,-13861425.8,-14764751.18,-13589087.05,-15000014.36,-12584436.82,-15064765.01,-14359501.9,-13489166,-13074516.22,-11778676.09,-5399321.316
204.3,-15706931.96,-14445384.86,-15050200.5,-13451513.87,-14615095.22,-13117156.88,-14656382.22,-12241180.69,-14923306.28,-13986314.58,-13105926.42,-12678968.24,-11738868.11,-5362095.336
204.2,-15311308.79,-13998272.02,-14826769.42,-13051579,-14501712.66,-12644675.22,-14369328.55,-11874260.38,-14739532.78,-13529375.08,-12686137.69,-12231704.99,-11714727.62,-5337353.22
204.1,-14889389.28,-13518520.63,-14637330.54,-12679870.69,-14375695.82,-12200344.92,-14068938.71,-11470916.26,-14477522.04,-13037290.24,-12246444.97,-11768774.23,-11687779.52,-5315719.536
204,-14428463.96,-13045161.59,-14480028.84,-12322300.74,-14193877.62,-11789630.81,-13751627.96,-11123699.39,-14129603.27,-12487122.84,-11796775.19,-11347732.1,-11633557.44,-5264906.7
203.9,-13951720.74,-12595441.67,-14341904.16,-11993734.46,-14017449.04,-11427548.62,-13382501.66,-10807015.34,-13705377.5,-11901960.52,-11285513.33,-10944062.1,-11520350.35,-5172305.508
203.8,-13393832.4,-12071169.52,-14196183.88,-11598813.19,-13858969.14,-11078226.04,-13049799.17,-10554931.54,-13179175.12,-11352670.5,-10746701.74,-10542322.33,-11429178.04,-5090659.032
203.7,-12789643.46,-11563517.45,-14013964.58,-11181330.72,-13669279.58,-10729304.54,-12734167.98,-10343157.07,-12573858.12,-10749058.13,-10191295.13,-10108169.64,-11284059.38,-4983117.312
203.6,-12152941.33,-10999537.58,-13839967.6,-10784654.69,-13511100.5,-10381385.77,-12380207.82,-10204681.44,-11954277.43,-10186757.82,-9611422.152,-9651606.156,-11092966.02,-4874623.008
203.5,-11491096,-10398406.94,-13674719.34,-10419263.52,-13374229.22,-10013136.85,-12019980.66,-10108420.32,-11221940.88,-9656569.62,-9015004.296,-9215347.752,-10845845.68,-4736473.26
203.4,-10822883.39,-9769876.98,-13478211.29,-10053621.67,-13151374.7,-9687052.308,-11662059.76,-10087664.02,-10434780.61,-9189728.256,-8458945.92,-8782548.732,-10567214.86,-4596618.888
203.3,-10186833.02,-9139517.052,-13275762.12,-9745736.496,-12918793.8,-9358235.352,-11306294.7,-10065052.68,-9645339.156,-8805586.224,-7897648.332,-8394095.004,-10334082.46,-4440645.792
203.2,-9589888.74,-8508455.22,-12969506.36,-9445171.176,-12734769.61,-9042854.844,-10937293.74,-10013989.16,-8767934.088,-8510260.116,-7310229.888,-8011256.508,-10044246.24,-4306381.584
203.1,-9067797.504,-7900029.792,-12561800.41,-9193087.368,-12423425.05,-8711155.068,-10549391.51,-9928482.216,-7878320.904,-8261008.992,-6764399.256,-7628142.264,-9731447.736,-4127220.588
203,-8539213.656,-7284309.576,-12041589.28,-8970032.304,-12079517.16,-8405952.168,-10195080.4,-9773536.908,-6992768.736,-8091774.924,-6258501.948,-7282128.66,-9418799.64,-3949087.38
202.9,-8000627.676,-6696214.296,-11396013.07,-8686036.932,-11661959.48,-8148228.06,-9885390.324,-9523959.9,-6089643.9,-7943347.296,-5806876.86,-6971962.296,-9019917.624,-3784114.872
202.8,-7462141.968,-6148077.408,-10651393.2,-8390410.008,-11197324.1,-7888197.696,-9575499.708,-9195744.576,-5254678.956,-7774739.928,-5384305.584,-6657333.828,-8507778.384,-3631701.432
202.7,-6984496.296,-5663588.172,-9903364.08,-8017949.664,-10712258.3,-7631927.532,-9244978.128,-8807115.372,-4522242.132,-7579309.8,-5032350.864,-6354111.3,-7870825.572,-3468558.888
202.6,-6546407.928,-5223444.228,-9105900.864,-7677801.972,-10209469.43,-7388567.388,-8927090.82,-8379505.428,-3825301.596,-7332891.36,-4782648.516,-6084655.368,-7206548.64,-3276437.736
202.5,-6102002.424,-4790570.004,-8240378.028,-7276463.292,-9670106.34,-7156187.028,-8574434.196,-7947408.312,-3234649.38,-7160624.064,-4542797.892,-5808205.464,-6468772.332,-3111515.364
202.4,-5686274.712,-4335585.804,-7294612.524,-6837773.292,-9169297.836,-6877581.276,-8243310.984,-7440182.4,-2740358.556,-7023301.56,-4339571.616,-5576627.28,-5727135.552,-2975220.648
202.3,-5327326.02,-3901107.228,-6306883.188,-6368425.128,-8635725.456,-6586967.952,-7893010.752,-6875851.584,-2351486.192,-6904053.084,-4196132.52,-5257235.892,-5003998.956,-2875199.328
202.2,-5064663.516,-3556321.956,-5342141.208,-5934924.204,-8075029.5,-6243110.196,-7549228.2,-6267401.088,-2048780.065,-6742915.98,-4066530.96,-4941303.888,-4269631.896,-2722384.8
202.1,-4904178.18,-3238133.832,-4461001.008,-5486633.16,-7511751.54,-5918103.576,-7306219.008,-5616685.944,-1810802.021,-6587018.088,-3959089.512,-4690849.5,-3568830.888,-2597671.5
202,-4770315.06,-2998383.48,-3591592.632,-4986626.832,-6932404.992,-5587231.044,-7074916.572,-4940752.392,-1552834.753,-6375795.12,-3853252.416,-4465137.228,-2881742.076,-2476405.05
201.9,-4575286.02,-2826091.116,-2761365.54,-4450296.972,-6307209.072,-5304388.8,-6835166.22,-4206761.352,-1338984.659,-6102578.988,-3723224.7,-4193826.264,-2267628.719,-2370294.713
201.8,-4425630.06,-2701102.068,-2074143.868,-3938157.732,-5784917.292,-5103293.304,-6636301.776,-3453618.36,-1214584.709,-5749621.548,-3566499.564,-3880375.992,-1631758.844,-2258173.069
201.7,-4328842.512,-2650038.552,-1472088.218,-3375030.18,-5256759.6,-4869509.136,-6399760.128,-2630134.56,-1053277.142,-5338782.096,-3388642.104,-3603700.476,-1092586.273,-2108233.841
201.6,-4195806.636,-2625898.068,-935076.5088,-2851585.272,-4711079.376,-4652746.14,-6152564.58,-1896206.19,-929912.5008,-4902273.012,-3261020.916,-3358034.076,-602564.5296,-1949184.901
201.5,-4000226.1,-2608250.196,-555765.0804,-2316137.806,-4238296.896,-4415502.588,-5919181.5,-1259697.082,-829798.4292,-4437863.244,-3095521.98,-3042227.412,-219059.4755,-1790256.288
201.4,-3783989.532,-2556885.864,-302142.0972,-1769845.922,-3806174.712,-4150157.808,-5684469.816,-687537.5292,-716247.9096,-3993106.788,-2903450.964,-2680295.628,80988.441,-1650933.358
201.3,-3623855.148,-2593861.164,-197807.0758,-1295163.288,-3366456.924,-3767444.652,-5399747.472,-165957.6804,-607946.6292,-3508417.008,-2677838.964,-2312485.398,332374.1052,-1502257.556
201.2,-3480892.344,-2586892.26,-280708.9572,-889550.514,-2975997.756,-3386461.188,-5088377.844,230103.9349,-512768.4468,-3040547.856,-2412398.926,-1975626.628,520855.3836,-1305533.92
201.1,-3282178.308,-2586390.9,-488753.3028,-490831.44,-2554980.696,-3021070.02,-4759861.704,490435.3656,-266500.4148,-2680044.948,-2137019.425,-1729105.409,629595.354,-1063314.37
201,-3116579.1,-2578845.432,-673785.2244,-174178.2296,-2075043.809,-2747101.848,-4411541.844,610591.3032,-108046.8402,-2427587.627,-1817795.993,-1470305.884,664116.4968,-771730.914
200.9,-2923605.636,-2608300.332,-938192.4612,90738.13824,-1607164.63,-2437522.075,-4101024.528,699585.21,61202.51928,-2243220.007,-1406725.915,-1196244.96,616702.8816,-481749.3036
200.8,-2685158.82,-2564230.788,-1237737.514,297048.2796,-1170630.478,-2131481.904,-3807578.52,762340.4412,286454.5428,-2077402.708,-983510.3916,-915749.0808,502412.856,-211569.1571
200.7,-2365441.548,-2474700.426,-1487936.208,445305.4452,-693418.482,-1852196.809,-3509795.748,815928.3048,502112.04,-1873339.16,-603376.7328,-625649.6508,295694.6076,75091.94604
200.6,-1970472.647,-2325776.452,-1779685.112,557424.582,-215033.5547,-1631686.147,-3246707.088,847869.9504,733035.9492,-1688788.544,-201982.9032,-346956.1608,77864.46684,316764.2616
200.5,-1485958.343,-2151110.148,-2034072.67,641861.1264,264299.4444,-1387824.643,-2899916.376,832623.5928,954208.4064,-1474795.562,195733.9522,-88952.79528,-195856.7854,557875.806
200.4,-1025326.322,-1877833.853,-2239763.13,634175.2776,782931.2964,-1109574.857,-2564606.808,769727.9808,1136432.712,-1285624.914,558033.7344,158038.6992,-525868.9836,749768.8392
200.3,-627898.2504,-1549631.063,-2445506.233,604670.2416,1286381.968,-813569.406,-2266721.257,670137.8304,1297351.724,-1113535.601,887660.3868,365406.2088,-849649.7784,941980.236
200.2,-211649.124,-1213075.615,-2486507.454,574518.4512,1843520.774,-457388.2212,-1967582.306,528771.858,1441881.278,-895431.4668,1167557.141,493957.4196,-1150759.074,1146532.609
200.1,248286.2567,-822330.672,-2381031.337,575862.096,2381953.84,-88944.77352,-1688284.678,299805.7596,1499926.232,-760736.0892,1479019.52,665322.2676,-1398854.563,1243871.653
200,678139.536,-425832.6228,-2248050.611,622566.2868,2806312.464,306105.348,-1418282.263,138411.4579,1532502.098,-613278.5928,1808352.877,764839.7208,-1579975.877,1304724.223
199.9,1064422.375,-113120.102,-2064224.46,739252.8132,3227379.66,633473.3736,-1057363.226,30288.66168,1539303.047,-436102.9824,2140884.911,859446.3528,-1725891.691,1383184.556
199.8,1370211.866,127129.6045,-1867362.949,897010.7508,3609466.116,939192.6744,-727972.2132,-35979.34836,1590930.593,-251767.9512,2484905.609,854049.2124,-1883361.347,1482406.207
199.7,1636970.482,359565.3648,-1704067.49,1152235.579,3925247.712,1098687.824,-484777.518,-130733.6309,1617241.966,-42797.09232,2830402.812,833032.2012,-1965326.186,1460541.898
199.6,1922695.546,520752.6048,-1429008.86,1354155.812,4203878.532,1316686.673,-138842.1262,-210968.2771,1642583.207,149401.5198,3186218.004,873484.4328,-2051459.834,1407866.509
199.5,2194019.044,709258.9512,-1133955.994,1587904.885,4390133.772,1495752.41,147211.3286,-225308.4265,1536618.264,416173.9224,3512929.248,973362.8652,-2135166.9,1331777.609
199.4,2405079.07,885534.6204,-797916.9468,1892804.462,4494717.468,1689330.013,383926.4472,-156942.2249,1458441.199,780792.996,3716481.408,1109286.575,-2182272.179,1166178.401
199.3,2570422.584,1071235.858,-387285.5592,2160132.121,4568292.048,1898519.966,640715.5188,-62511.06888,1375388.408,1143211.099,3855333.06,1207919.128,-2186969.922,982402.386
199.2,2721958.644,1242154.495,48981.11724,2417510.291,4569670.788,2020217.586,890041.8468,-65507.6976,1206745.945,1492839.509,3876039.228,1322870.948,-2092714.242,796879.1316
199.1,2778336.576,1343273.794,379852.8972,2718148.308,4510986.6,2092621.49,1200684.503,-884.4692304,1072236.071,1794327.331,3914042.316,1389205.89,-2006244.683,571417.5396
199,2717571.744,1425807.677,715177.506,3017936.52,4420491.12,2074434.656,1524994.232,137967.253,991742.7228,2025025.628,3881729.664,1436709.75,-1907544.446,337643.3988
198.9,2629608.132,1410634.016,1019279.921,3288896.532,4249026,2025787.696,1766050.627,243298.4767,923297.0556,2230680.994,3808380.696,1460775.03,-1716603.997,123827.8982
198.8,2575611.66,1384498.12,1354213.469,3655465.896,3940614.396,1847541.682,2079027.114,358557.6312,854447.7936,2362556.221,3716456.34,1426705.111,-1513152.109,-51190.61076
198.7,2524372.668,1392562.495,1641798.578,4011005.34,3600466.704,1577281.067,2410639.152,509737.7256,804005.964,2303769.254,3604201.836,1378411.609,-1275557.605,-281771.8404
198.6,2370094.169,1419778.823,1883170.83,4276049.304,3286389.732,1184763.816,2735720.976,737485.5192,667758.8772,2222295.748,3510171.768,1338886.894,-985485.75,-496965.5796
198.5,2221471.01,1467555.924,1997884.505,4468897.428,2969329.668,792494.7384,2962110.084,957151.3896,547938.8508,2086437.215,3425116.044,1309136.191,-778754.9676,-770344.6536
198.4,2068403.296,1583991.77,2075339.611,4546934.112,2621335.692,352473.6276,3133249.32,1177411.372,407257.2348,1882223.26,3286991.364,1290954.371,-610939.7484,-1054886.508
198.3,1991116.145,1835463.919,2165935.363,4543048.572,2302087.192,-134015.5334,3264204.552,1356780.432,272356.2996,1654455.412,3097577.556,1270546.512,-353995.2552,-1276994.002
198.2,1935708.344,2152844.854,2228176.7,4486946.388,2002331.568,-582362.2284,3349561.092,1523580.397,173596.9027,1344311.609,2913352.824,1202043.188,-97262.08524,-1472336.392
198.1,1934384.754,2451492.472,2355439.416,4318664.904,1714307.768,-989794.9392,3413760.24,1689372.629,73720.22508,936051.654,2736096.996,1070263.219,57450.59172,-1628828.395
198,1896321.503,2858729.652,2514947.1,4084178.832,1486078.669,-1293686.783,3387514.044,1836581.952,-20457.59371,446400.9168,2637153.6,913304.9508,223502.2771,-1791652.576
197.9,1908331.582,3182006.58,2647757.364,3913741.5,1244676.336,-1575864.725,3290325.408,2000017.792,-47866.59396,-51850.14984,2586641.58,716448.4536,411837.1584,-1883667.176
197.8,2031936.876,3421531.32,2778812.868,3839615.424,1122432.234,-1812927.787,3133725.612,2118328.724,-42870.29088,-584919.1644,2550468.456,476041.32,600691.95,-1838369.3
197.7,2246100.32,3635561.904,2861863.152,3734705.844,1003988.441,-2050489.703,2998032.528,2226146.192,-13148.51695,-1213188.421,2598147.792,168314.3231,751167.6336,-1774318.054
197.6,2475978.894,3800358.936,2834564.1,3663989.016,907724.814,-2194527.924,2870737.224,2401943.063,71822.07612,-1871967.941,2764223.292,-209256.1327,914453.0652,-1578943.075
197.5,2706441.552,3900831.48,2769537.708,3653836.476,915789.1896,-2285136.21,2758608.06,2494012.813,196105.9613,-2441074.211,2939022.456,-509028.3012,1007788.75,-1287291.936
197.4,2958199.476,3988444.14,2548788.9,3577404.144,950227.608,-2305747.12,2607949.38,2611709.58,338766.4452,-2999912.628,3127408.476,-723592.8336,1107373.886,-884501.8188
197.3,3240816.108,4041036.804,2266758.859,3512327.616,983778.6192,-2298116.42,2359144.466,2655352.968,436378.7304,-3428299.68,3301555.872,-861609.7212,1220799.066,-459922.596
197.2,3505634.46,4091248.008,1996548.38,3341088.108,1101222.199,-2130236.024,2153326.159,2712533.076,469340.6436,-3872655.048,3406139.568,-911454.9324,1286051.07,123169.8632
197.1,3788627.112,4067984.904,1734352.141,3245579.028,1266946.747,-1905115.357,1807573.262,2809170.216,549505.6008,-4124914.332,3460662.468,-884782.5804,1380386.968,791158.614
197,4101200.004,3990800.532,1463026.136,3134327.244,1519637.201,-1653327.352,1429417.469,2894952.912,715656.3048,-4284597.492,3422910.06,-792158.8272,1491698.915,1486602.59
196.9,4322901.396,3906998.208,1269360.796,2946893.808,1695501.755,-1370843.58,1068661.374,2910194.256,844342.8828,-4384543.608,3399421.344,-709098.516,1625938.055,2235275.958
196.8,4509281.976,3684243.96,1051725.433,2799519.036,1952945.101,-1090761.323,774724.0332,2926964.748,931323.8292,-4398857.436,3413659.968,-565285.9068,1656766.681,3001792.728
196.7,4641565.812,3421606.524,837248.6388,2683153.38,2197681.478,-830041.5888,554393.8608,3061905.792,1062271.541,-4317236.028,3334595.496,-352917.3312,1670027.653,3665493.096
196.6,4714488.624,3076821.252,654921.5544,2590251.372,2363187.935,-574014.5844,325618.2792,3230337.684,1175874.703,-4144542.576,3125428.104,-17569.43423,1680285.479,4351779.732
196.5,4717747.464,2616973.86,382750.758,2468724.215,2473246.482,-270258.108,231810.815,3441259.836,1188075.299,-3963476.412,2859757.44,328679.082,1713212.297,4995826.788
196.4,4653097.092,2177890.292,189463.4426,2405357.324,2541218.364,63400.98288,268696.3716,3649349.304,1178389.024,-3668877.276,2566511.976,683208.2856,1605530.196,5498665.8
196.3,4485266.832,1877698.486,-127388.557,2284123.463,2646052.74,362438.1576,276693.0636,3828936.456,1150741.526,-3377436.708,2194658.278,1033398.218,1545351.955,5884963.68
196.2,4194778.848,1642340.047,-401386.3092,2129138.046,2792700.54,586698.9924,175205.767,3910557.864,1066731.138,-2979331.8,1760350.164,1333925.936,1471338.685,6154319.34
196.1,3845882.424,1454325.034,-613649.5992,1920735.228,2909367.012,806114.1828,33921.26556,3881905.14,930085.47,-2624043.036,1365198.266,1569071.297,1361781.498,6226866.132
196,3497136.408,1296577.123,-784555.7028,1759452.73,2988456.552,1003279.016,-69665.97744,3807703.86,807868.9428,-2275688.081,951596.3208,1854239.851,1245892.134,6144517.752
