WL,MEA25,MEA30,MEA35,MEA40,MEA45,MEA50,MEA55,MEA60,MEA65,MEA70,MEA75,MEA80,MEA85,MEA90
209.1,-28246086.33,-27077897.63,-25625920.67,-24453353.75,-22897095.55,-22101254.56,-20771071.72,-20957942.11,-19114393.07,-19016340.85,-18217096.79,-18022664.02,-17000687.96,-16871709.58
209,-28182204.12,-27006055.02,-25599452.34,-24346286.37,-22981077.77,-21846322.75,-20642909.28,-20795748.96,-18944100.22,-18786404.69,-17893347.32,-17804947.08,-16904008.91,-16755348.44
208.9,-28074738.72,-26929635.18,-25558854.3,-24224293.24,-23026452.05,-21579251.33,-20461810.18,-20603306.29,-18778424.39,-18515173.96,-17518074.16,-17548582.39,-16815867.38,-16568935.77
208.8,-27961701.04,-26875504.46,-25489001.79,-24066876.33,-23048741.17,-21317354.17,-20290064.55,-20364494.29,-18610141.54,-18250212.05,-17137029.71,-17286545.93,-16741994.86,-16348790.91
208.7,-27824782.16,-26826747.01,-25410392.84,-23910255.46,-23033417.4,-21034560.96,-20076924.84,-20075133.75,-18400962.13,-17970662.7,-16778393.79,-16966517.95,-16706630.79,-16096505.93
208.6,-27668161.29,-26744754.89,-25334371.02,-23745475.18,-22943464.88,-20772066.77,-19853158,-19792599.25,-18192917.07,-17648724.23,-16486466.02,-16633315.5,-16658609.67,-15816956.58
208.5,-27490047.34,-26663757.82,-25266707.62,-23587262.23,-22821670.76,-20554349.83,-19612933.03,-19503059.6,-18003180.94,-17312974.46,-16217543.81,-16251693.93,-16558010.12,-15521924.26
208.4,-27332431.42,-26574402.33,-25171580.84,-23390839.36,-22641566.71,-20349170.52,-19333503.08,-19198892.72,-17795394.6,-16935651.5,-15927466.84,-15848439.96,-16411916.88,-15205836.67
208.3,-27161083.81,-26520072.6,-25033069.88,-23149440.23,-22422655.71,-20177225.88,-19057356.81,-18851102.84,-17520283.17,-16542785.85,-15634126.1,-15394657.36,-16296948.8,-14911023.26
208.2,-27005856.01,-26445244.84,-24902121.3,-22935902.5,-22224441.75,-19998912.92,-18781130.93,-18486795.14,-17244793.63,-16093560.58,-15332148.32,-15000418.55,-16108466.43,-14538456.64
208.1,-26843662.86,-26425940.87,-24790874.71,-22727937.05,-22007122.83,-19875069,-18574598.35,-18110069.21,-16978916.27,-15632414.61,-15075883.14,-14622578.17,-15857892.94,-14154526.55
208,-26712515.27,-26386735.9,-24665697.42,-22467631.97,-21717165.26,-19794350.54,-18382892.02,-17701282.77,-16738711.2,-15143586.35,-14826006.19,-14271584.23,-15575756.46,-13735530.89
207.9,-26599079.57,-26326833.89,-24549276.57,-22232999.18,-21415466.1,-19713831.1,-18220300.85,-17280038.3,-16479759.39,-14658778.09,-14579691.51,-13987577.06,-15229777.58,-13266663.33
207.8,-26463752.77,-26255389.3,-24425492.35,-22002943.62,-21120334.27,-19626823.92,-18016096.69,-16829439.86,-16198777.17,-14165292.99,-14322749.7,-13765262.99,-14892973.05,-12748401.49
207.7,-26307728.93,-26150710.04,-24277030.89,-21814879.17,-20780027.17,-19519676.94,-17797941.92,-16355398.04,-15956721.31,-13701161.87,-14102485.43,-13537953.77,-14536904.36,-12235055.2
207.6,-26162849.65,-26023741.66,-24126778.34,-21642337.5,-20407480.45,-19415117.09,-17548761.5,-15878749.19,-15688276.72,-13252931.64,-13894838.4,-13339819.41,-14168099.03,-11718206.33
207.5,-26018766.41,-25835478.2,-23942097.06,-21476562.17,-20006674.31,-19272526.42,-17311501.78,-15411672.72,-15436469.36,-12792800.62,-13739511.09,-13166083.68,-13745700.3,-11229975.09
207.4,-25851996.03,-25677265.25,-23725972.2,-21322130.41,-19571479.24,-19132443.28,-17025066.69,-14960755.86,-15184562.51,-12304051.96,-13625617.67,-13022915.89,-13312773.95,-10721663.75
207.3,-25669503.86,-25463926.53,-23494523.57,-21186206.58,-19193837.87,-19031445.71,-16696939,-14478514.83,-14901152.36,-11823562.22,-13518848.81,-12906256.22,-12837378.86,-10251303.62
207.2,-25490991.89,-25283026.44,-23253124.44,-21016053.03,-18821191.64,-18915721.39,-16392374.1,-14035817.08,-14552427.14,-11317041.97,-13386825.57,-12742670,-12356073.18,-9879274.321
207.1,-25300937.34,-25045010.48,-22977495.59,-20792365.79,-18467928.99,-18756453.69,-16049440.06,-13600024.98,-14136874.36,-10834980.04,-13217846.18,-12596099.14,-11830965.39,-9540220.984
207,-25111479.82,-24764207.37,-22652114.24,-20572260.73,-18132617.04,-18540866.16,-15683798.99,-13142600.5,-13690853.15,-10392182.79,-12975651.01,-12494862.75,-11264483.43,-9240730.835
206.9,-24921027.25,-24491364.66,-22286333.86,-20369469.54,-17816051.83,-18272302.16,-15325362.08,-12691524.43,-13213487.86,-9913523.942,-12683782.94,-12389188.44,-10707514.14,-9002237.251
206.8,-24701917.24,-24213546.7,-21892493.07,-20109363.47,-17515606.44,-17949647.25,-14932516.34,-12254518.37,-12667444.22,-9485035.511,-12402482.31,-12257722.44,-10139440.09,-8788460.709
206.7,-24454348.8,-23893936.64,-21502035.45,-19860740.28,-17240156.7,-17608564.01,-14515192.37,-11846428.47,-12132863.56,-9106060.768,-12039468.17,-12088285.32,-9578828.924,-8556614.059
206.6,-24147077.36,-23559599.84,-21123319.42,-19582285.49,-16897322.17,-17208534.01,-14065389.97,-11416905.19,-11591655.87,-8769694.066,-11617328.16,-11837453.12,-9055870.446,-8387395.856
206.5,-23801396.99,-23164365.98,-20670770.68,-19227311.35,-16521292.77,-16821399.85,-13532938.71,-10973749.72,-11041850.94,-8499458.387,-11190292.5,-11538858.51,-8527100.876,-8183470.309
206.4,-23413526.5,-22752614.29,-20203097.18,-18854585.52,-16142954.86,-16390821.82,-12963929.32,-10569679.81,-10481239.77,-8301204.625,-10796909.43,-11207805.38,-8071149.065,-7968639.014
206.3,-22968938.16,-22296881.39,-19704238.81,-18460068.1,-15792199.74,-15984423.5,-12364690.31,-10196436.56,-9958659.41,-8074711.344,-10394849.53,-10806302.7,-7682064.614,-7756753.067
206.2,-22472209.2,-21812889.07,-19220027.58,-17994404.6,-15374796.16,-15593428.55,-11780974.08,-9895672.745,-9525335.036,-7839600.93,-10011058.74,-10303484.04,-7269536.785,-7534359.392
206.1,-21928712.89,-21381833.41,-18701148.81,-17467386.31,-14956735.86,-15197279.24,-11144062.48,-9596958.735,-9098398.883,-7600112.296,-9626213.205,-9752206.436,-6802559.82,-7336861.868
206,-21373474.99,-20962320.33,-18179961.52,-16885421.37,-14497739.19,-14768930.12,-10546913.07,-9277925.804,-8652497.077,-7343349.594,-9159057.131,-9156509.803,-6346548.306,-7148518.804
205.9,-20758534.09,-20609873.62,-17612783.02,-16271793.94,-14015139.94,-14377019.73,-9946977.523,-8912861.86,-8197341.306,-7135483.649,-8699164.922,-8548693.461,-5897701.152,-6964573.861
205.8,-20155135.77,-20195932.82,-17078500.87,-15631041.44,-13546909.22,-13948173.08,-9365848.422,-8511418.888,-7732812.164,-6950583.458,-8201639.922,-7961793.07,-5426186.759,-6713164.528
205.7,-19566265.18,-19762349.73,-16510048.71,-14914585.54,-13024368.66,-13597099.54,-8852800.642,-8086751.449,-7294731.451,-6868452.031,-7766026.933,-7392246.351,-4981857.132,-6473874.904
205.6,-18961533.49,-19270018.89,-15922212.97,-14207323.9,-12452573.13,-13207935.48,-8307393.836,-7663496.981,-6893905.41,-6856591.035,-7344265.04,-6868014.209,-4564075.439,-6148354.247
205.5,-18329278.72,-18785529.05,-15340586.35,-13533396.44,-11891265.42,-12792263.3,-7758603.86,-7227406.368,-6552543.557,-6855337.272,-6922105.127,-6376658.519,-4171568.016,-5717039.874
205.4,-17671391.47,-18270590.67,-14721366.73,-12883867.6,-11387471.61,-12454045.8,-7210152.201,-6827038.05,-6292158.873,-6896512.441,-6531428.596,-5830435.772,-3813588.828,-5303835.411
205.3,-17044987.59,-17738676.75,-14092674.24,-12218537.37,-10795695.47,-12085698.19,-6671969.458,-6407186.653,-6098064.42,-7022127.553,-6208176.653,-5284252.827,-3470993.113,-4817116.654
205.2,-16434663.72,-17220375.1,-13408358.45,-11559237.14,-10179441.1,-11701350.18,-6229430.921,-6011017.446,-5874078.665,-7118309.086,-5959235.044,-4808539.323,-3192399.014,-4286376.885
205.1,-15832061.44,-16682371.47,-12736023.07,-10918046.82,-9542489.698,-11292464.23,-5812146.753,-5647446.077,-5739388.697,-7150349.696,-5773061.189,-4357264.247,-2879017.967,-3745925.428
205,-15240961.94,-16151552.1,-12062155.31,-10318469.49,-8896921.159,-10888792.35,-5403897.639,-5337667.111,-5608758.533,-7118428.492,-5604718.63,-3976000.889,-2644822.999,-3195105.55
204.9,-14690838.6,-15612195.19,-11441940.64,-9765161.987,-8248049.054,-10437159.05,-5024644.282,-5038773.992,-5432097.356,-7063700.742,-5430425.672,-3629663.786,-2472022.616,-2705739.96
204.8,-14124038.22,-15084719.19,-10856015.4,-9264572.233,-7624212.407,-9924469.492,-4717054.426,-4767901.481,-5214221.208,-6889785.903,-5188907.136,-3297615.601,-2313272.339,-2271062.318
204.7,-13585855.47,-14534018.72,-10274965.9,-8862711.34,-6994863.183,-9340275.637,-4391872.086,-4486063.519,-4979488.913,-6736468.599,-4921238.686,-2987776.932,-2140153.54,-1877251.38
204.6,-13039374.01,-13998502.71,-9676304.022,-8497786.703,-6423246.76,-8760818.22,-4124223.537,-4228186.361,-4695700.653,-6542871.671,-4662346.577,-2732367.498,-1988344.732,-1516716.903
204.5,-12587641.21,-13456419.37,-9167176.739,-8213043.195,-5900905.213,-8146832.568,-3947363.35,-3988200.202,-4402996.745,-6278765.5,-4457425.98,-2471246.477,-1931583.1,-1180827.825
204.4,-12148446.04,-12879270.47,-8663024.706,-7929812.163,-5391917.237,-7528767.211,-3763557.714,-3753487.808,-4107805.212,-6083039.165,-4267013.212,-2255559.439,-1879633.529,-833812.098
204.3,-11708773.25,-12271135.71,-8222814.586,-7722224.832,-4888700.551,-6880293.126,-3602061.099,-3586657.725,-3828036.954,-5888825.306,-4036042.206,-2061405.283,-1886939.186,-470423.8182
204.2,-11245577.48,-11669528.48,-7785390.606,-7535055.927,-4389682.976,-6222007.848,-3458793.8,-3438435.077,-3581403.861,-5684740.551,-3843042.308,-1830101.93,-1930846.763,-157586.4665
204.1,-10740629.4,-11039283.71,-7358932.077,-7392166.747,-3958905.93,-5578946.835,-3335228.491,-3352303.549,-3369876.132,-5458744.795,-3606916.943,-1593409.387,-1974887.676,149841.3953
204,-10239999.85,-10429079.25,-6970862.577,-7306691.952,-3604727.833,-4888919.462,-3215205.56,-3349577.112,-3265077.466,-5127592.155,-3330094.033,-1351244.068,-2042817.749,460095.1992
203.9,-9697916.508,-9845164.007,-6656367.074,-7200480.315,-3338750.968,-4311671.056,-3162885.831,-3351786.123,-3168179.497,-4739383.348,-3011598.429,-1085308.995,-2079137.074,708443.7584
203.8,-9188868.829,-9331817.712,-6376240.598,-7037889.145,-3088515.794,-3660331.227,-3113272.638,-3329138.785,-3079122.522,-4375175.147,-2668823.605,-814189.712,-2048111.415,887532.8574
203.7,-8708956.214,-8886373.629,-6092054.318,-6859795.096,-2911376.993,-3050146.666,-3103461.445,-3211663.182,-2896272.134,-3955841.176,-2277171.925,-632569.2058,-1999751.985,1021297.429
203.6,-8221322.011,-8501030.566,-5842117.659,-6688228.575,-2770796.329,-2452181.319,-3106625.704,-3053231.321,-2668146.971,-3557801.275,-1890724.357,-466600.8361,-1930832.832,1069020.027
203.5,-7702602.446,-8158056.732,-5625037.551,-6513895.815,-2640345.274,-1932522.427,-3053310.925,-2915655.708,-2440399.927,-3241574.385,-1558391.587,-329415.2827,-1872009.456,1067893.63
203.4,-7272004.509,-7788097.142,-5418703.983,-6324935.82,-2578035.243,-1428941.553,-2973866.133,-2701302.037,-2196294.261,-2975716.926,-1206344.887,-189211.5436,-1815114.487,1110294.701
203.3,-6848272.417,-7450038.855,-5189265.354,-6147757.217,-2601717.433,-1073555.465,-2917586.105,-2415623.182,-2056967.36,-2783154.85,-886052.223,-51471.15036,-1745271.928,1103482.589
203.2,-6442908.948,-7163981.881,-4959568.012,-5927851.167,-2629757.942,-672608.0277,-2797682.58,-2174522.567,-1963263.502,-2632384.874,-577013.5742,94322.97861,-1631446.168,1154749.555
203.1,-6054919.052,-6920234.433,-4715024.524,-5652620.337,-2664485.187,-350424.7684,-2697083.025,-1871480.09,-1861959.451,-2493873.914,-342215.6059,211684.9469,-1442227.46,1255476.476
203,-5727268.988,-6695691.45,-4480710.15,-5377867.131,-2746696.218,-97108.52158,-2560303.452,-1590147.613,-1742203.194,-2495883.915,-168817.3969,311964.0958,-1219011.874,1339516.409
202.9,-5441649.836,-6488920.06,-4219688.634,-5059431.23,-2717959.174,147387.602,-2377930.688,-1279156.676,-1554610.397,-2524103.533,-2375.164449,398983.2084,-932294.1866,1494069.565
202.8,-5130497.701,-6308935.416,-3968776.826,-4773493.662,-2705461.346,335996.5434,-2172472.764,-1032605.177,-1341822.935,-2487326.485,104877.673,466835.6679,-664838.6773,1601349.886
202.7,-4855943.505,-6050501.03,-3766602.567,-4489347.184,-2698097.976,444657.9935,-1940128.589,-813584.7216,-1144928.411,-2399423.768,207137.5684,523382.3693,-379929.991,1663534.541
202.6,-4614046.85,-5797101.597,-3548825.924,-4268446.084,-2714396.895,546879.48,-1666193.314,-591222.8882,-934109.1578,-2278923.213,304194.7454,519710.6348,-144831.1196,1696148.299
202.5,-4399533.971,-5583305.154,-3319486.8,-4034012.304,-2734417.301,569345.7189,-1370165.939,-307757.0244,-644060.0432,-2173706.626,327709.767,481146.477,99339.62269,1682802.689
202.4,-4172383.957,-5368135.542,-3112894.519,-3779379.009,-2741820.473,579407.6645,-1061949.202,-21871.79603,-285444.0232,-2024687.938,324999.2508,464537.1024,384298.2605,1641076.262
202.3,-4011265.461,-5124527.401,-2861465.285,-3520307.791,-2687888.763,579811.6548,-743817.7859,255007.4338,85122.74631,-1903375.422,243576.2994,463559.9633,684490.9148,1599572.727
202.2,-3874963.512,-4851704.592,-2584124.949,-3266211.823,-2637181.015,488842.1937,-463183.8344,474750.2956,501119.1206,-1708861.058,130084.4786,438968.2976,918642.1006,1599507.053
202.1,-3808852.39,-4497665.802,-2395682.38,-3086306.783,-2498869.065,423393.775,-178093.651,648730.8079,882149.6369,-1560634.43,-59862.60602,452916.9085,1123980.619,1562592.688
202,-3725367.695,-4089814.708,-2172273.754,-2921566.305,-2350268.298,332983.532,105863.9665,765939.7375,1251983.851,-1439853.271,-182113.056,473787.0872,1301660.727,1549173.444
201.9,-3647893.102,-3650659.341,-1965140.166,-2794279.509,-2288157.277,276755.2466,342022.5662,795960.396,1597992.587,-1273208.267,-244161.3888,510379.0559,1478152.745,1554154.664
201.8,-3539870.474,-3200598.226,-1729046.642,-2752447.607,-2314346.993,157370.7397,535360.7812,714698.6427,1876586.686,-1055817.704,-291601.3926,528960.6196,1659588.172,1538289.587
201.7,-3400424.167,-2754338.202,-1536488.547,-2704028.474,-2382050.195,90237.1043,674783.207,527081.9652,2186085.048,-757410.1689,-278996.0992,547363.0743,1839927.054,1454657.625
201.6,-3301675.405,-2320635.709,-1318968.627,-2639290.521,-2495087.875,36647.09447,830733.4133,233989.9877,2449673.793,-482617.1609,-241900.6352,573946.8301,1972155.268,1409313.196
201.5,-3190269.607,-1922673.422,-1110517.592,-2597777.035,-2629499.229,-88713.08572,902956.1324,-56672.67473,2783055.345,-259841.3867,-152169.2153,624762.0435,2111316.991,1325935.967
201.4,-3104774.911,-1548815.226,-920437.1708,-2581438.314,-2787513.169,-130928.878,959606.319,-352615.8685,3074644.797,-26037.07533,-25622.33849,714425.999,2223140.71,1218661.616
201.3,-3025827.644,-1165112.005,-796396.2279,-2651251.022,-2939218.492,-146972.6662,953884.7815,-644131.6868,3318969.374,236185.068,94825.87688,811174.7105,2275599.746,1096690.377
201.2,-2898739.858,-856071.3665,-742735.1715,-2742596.612,-3075878.659,-108694.6848,923792.4794,-997191.3476,3513760.362,441282.7839,202434.9621,887930.8774,2310068.278,934944.9998
201.1,-2801165.255,-546590.9155,-678339.5157,-2853246.172,-3131681.063,-33530.19985,893875.3061,-1330618.672,3611394.668,665525.2618,308847.5992,961082.9732,2323979.077,779868.4474
201,-2737084.035,-311633.7392,-552157.2252,-3004652.98,-3245892.902,83244.29092,829827.9178,-1567351.017,3688809.558,831704.5821,432948.2451,1116925.714,2381134.749,735103.138
200.9,-2647151.416,-48081.81105,-490832.2937,-3134905.025,-3321815.217,224469.3493,697717.1194,-1828557.613,3717586.404,995609.2181,546109.3113,1324731.956,2467325.98,649584.5608
200.8,-2552223.646,114882.1047,-439004.1194,-3272042.816,-3336900.175,470059.6299,581543.0418,-2069624.396,3728671.261,1088751.868,641106.7348,1529324.187,2540661.165,647996.461
200.7,-2412777.339,263041.4675,-396905.544,-3474097.669,-3356840.977,677720.5946,435728.4148,-2217429.123,3713626.105,1138591.933,715761.3561,1704773.393,2634255.568,664950.1229
200.6,-2300874.016,362007.1504,-416374.6923,-3665127.368,-3371886.133,910673.7402,344034.5573,-2341273.046,3636350.522,1114844.07,843487.9642,1833300.021,2743571.761,674460.8108
200.5,-2186104.949,466851.5887,-377921.9801,-3806762.785,-3402255.059,1148566.314,282190.2097,-2432996.755,3533124.035,1103028.846,977168.9515,2013025.952,2854221.321,729305.9767
200.4,-2023255.066,576420.5244,-377502.069,-3892814.709,-3390831.885,1340332.35,251387.4419,-2495864.014,3355885.729,1092608.682,1086624.452,2154701.171,2970224.25,802378.4685
200.3,-1901361.441,716597.1981,-373450.2254,-3926487.201,-3302889.366,1530613.771,245564.4093,-2444041.81,3094147.777,1057891.388,1142512.43,2272196.675,3057251.323,863371.0533
200.2,-1775328.408,822790.9242,-428492.4112,-3870067.866,-3142188.791,1785589.364,275758.2065,-2253032.012,2812230.211,1025520.421,1155075.931,2393493.27,3167622.269,960175.4876
200.1,-1694898.517,891075.2354,-469221.7978,-3701486.495,-2883435.989,1950395.515,309836.6789,-1918229.529,2571249.002,987535.3824,1111156.414,2493854.013,3265933.209,1106569.234
200,-1617610.993,954041.9994,-577039.4455,-3499491.345,-2575567.519,2164373.057,333739.77,-1492618.782,2323262.641,964820.381,1035829.139,2590174.853,3353696.619,1283795.599
199.9,-1551412.307,1096698.338,-673843.8798,-3274172.223,-2213090.705,2345631.365,366701.7963,-1003754.697,2003732.185,988623.9671,953898.7122,2639847.749,3402533.673,1431691.871
199.8,-1523186.718,1221185.063,-705755.1333,-2942900.177,-1804210.729,2413732.587,365716.6968,-470131.2735,1729016.791,1012248.444,853050.3947,2617379.52,3375229.501,1535252.695
199.7,-1470544.593,1386502.67,-732275.2059,-2521874.621,-1362852.322,2473554.993,391753.1751,85710.42284,1482465.292,1034012.178,750958.2647,2579010.392,3355547.412,1572785.981
199.6,-1393464.04,1531264.534,-646153.6284,-2015473.775,-1030879.76,2453554.488,451356.6701,697331.04,1201930.846,1097287.407,751214.9876,2524760.266,3280122.622,1625561.442
199.5,-1315969.546,1662637.005,-562012.2004,-1450076.415,-815025.554,2454012.211,485198.3206,1222444.796,925927.8567,1089122.027,772399.6021,2467923.01,3212260.212,1721613.619
199.4,-1233241.089,1768112.305,-489566.5901,-852047.3843,-594241.8699,2370029.991,473337.3246,1706968.473,690124.8879,1108025.987,787036.7876,2337790.371,3042584.286,1729981.989
199.3,-1136066.496,1838323.033,-408571.5102,-170573.8591,-404875.8945,2313749.963,523145.5474,2141327.699,523422.1713,1105409.005,852722.0282,2168054.742,2801543.374,1744304.739
199.2,-1132918.158,1960103.223,-258428.4157,492173.6211,-262653.398,2190264.258,585455.5784,2475704.301,372815.3835,1046028.402,918864.9918,1966732.246,2524222.939,1706829.166
199.1,-1163080.113,2094003.121,-129240.6762,1112939.544,-115333.0613,2017225.063,631006.9773,2746636.515,272185.977,1046679.164,983734.2914,1775187.111,2331242.942,1579765.261
199,-1214920.228,2286545.296,-55709.26732,1681534.995,-19922.29407,1881575.867,707936.2829,2873903.41,200596.1097,1023367.133,1076218.219,1631832.248,2040708.243,1374518.288
198.9,-1337982.042,2444738.345,36337.43491,2198125.153,65729.0228,1779668.816,756661.8913,2972512.865,108701.6501,1001842.211,1092421.613,1422519.5,1681964.857,1133978.881
198.8,-1415229.764,2535586.41,155047.4969,2700685.106,127395.6545,1646375.898,762504.8249,2993349.212,68389.58749,1025777.144,1077923.734,1139594.943,1289403.701,874635.0193
198.7,-1531519.267,2604981.197,343041.4974,3076017.966,178311.965,1534950.199,816729.0796,2959577.215,46446.14786,1058317.269,984301.4699,852775.7609,843782.499,554137.3747
198.6,-1622976.303,2710755.012,559236.0109,3330571.657,133996.6172,1462239.906,823618.8058,2816309.916,31537.1147,1058876.487,913099.6721,580752.9721,464889.3501,196937.3109
198.5,-1730469.564,2879953.314,707420.847,3477480.839,72584.71829,1378902.478,801886.9138,2643808.048,20570.27063,1092457.435,862740.1916,351097.4222,85794.60407,-262458.3682
198.4,-1796905.072,2933029.281,913804.1675,3462475.485,-17729.32328,1332236.623,804925.7965,2418190.411,-2370.288704,1099743.191,791036.8886,155821.4468,-326577.4001,-753818.0384
198.3,-1869947.713,2992692.479,1065684.619,3362353.554,-176369.6274,1334330.208,826892.5203,2110640.357,-70673.82427,1136374.961,739152.9915,-14833.01134,-687689.0055,-1245979.719
198.2,-1940210.183,3012414.37,1103978.124,3193473.668,-345346.0332,1355433.229,841897.8743,1781905.689,-131272.1703,1130096.196,638639.0108,-199531.4062,-1006600.54,-1730204.881
198.1,-2003115.254,3078505.591,1160626.32,2989806.834,-545466.509,1428282.829,830745.3539,1402520.985,-170420.2234,1082433.301,496995.6334,-292785.5021,-1218966.102,-2140591.362
198,-2021264.966,3153094.539,1102425.846,2754656.618,-655164.8012,1547258.968,869739.3733,1048581.7,-185785.7855,1085613.481,360070.7831,-382570.8537,-1354726.743,-2590931.091
197.9,-2052967.259,3205016.248,1028620.997,2500898.967,-780684.3884,1729193.91,862750.1421,745557.1333,-219197.5744,1098268.527,179180.8426,-408193.3912,-1456842.755,-3026762.991
197.8,-2152790.675,3231404.974,923095.9444,2219857.045,-864190.9745,1948518.851,783044.647,452047.2348,-223665.3489,1109998.176,48916.25998,-370011.3326,-1448345.028,-3390274.657
197.7,-2168472.663,3231046.756,850403.5617,1913475.18,-907338.3326,2141307.798,646491.9454,222216.5561,-239013.0001,1064840.817,-78654.12527,-354629.8497,-1428949.513,-3665704.497
197.6,-2072410.536,3218628.532,739580.863,1583850.937,-916132.5845,2394627.627,452091.017,107123.8988,-263738.0025,1038330.695,-216240.2858,-317213.9796,-1411080.405,-3878286.979
197.5,-1923240.6,3216359.818,643956.558,1260933.33,-857364.9315,2633777.944,233995.958,17911.61644,-256414.4345,1031677.791,-270458.5702,-268404.787,-1364989.689,-4053694.393
197.4,-1692022.822,3135024.431,592741.3345,969495.1259,-788780.1152,2808926.645,-9792.127842,-5152.309197,-165645.3765,942720.3205,-293292.9776,-167072.6762,-1280547.756,-4178692.574
197.3,-1362046.331,3009727.735,553227.899,685288.9449,-697892.2482,3012692.984,-206998.2614,-4510.939769,-67249.06118,827867.6693,-225291.2606,54769.94012,-1145324.441,-4157637.316
197.2,-970518.0373,2851673.993,470664.6203,467068.5096,-644543.6375,3156378.204,-412963.6609,100941.0562,22151.8031,690120.9077,-113481.4723,321942.4572,-975332.0892,-3997553.672
197.1,-586826.7573,2662077.166,352446.71,320334.4564,-622274.4185,3306969.071,-687287.0053,152500.368,216781.593,480392.2291,29347.60668,578742.9711,-851862.305,-3729606.608
197,-177019.196,2436459.529,284769.3793,227609.7271,-541542.0318,3394931.491,-890406.5618,244949.4684,444743.5678,298071.2077,156540.669,681487.8539,-740842.5864,-3413877.243
196.9,243703.6658,2185010.394,279217.0003,148247.9223,-533215.4534,3434614.085,-969385.6704,391444.7096,684478.9742,102972.5502,317269.7024,781084.3985,-616180.7323,-3008653.081
196.8,615565.7914,2010060.703,333381.552,56088.9784,-502822.6462,3407946.745,-1058544.141,422969.8837,912273.7806,-111551.8713,415037.3451,888607.5114,-492788.562,-2624623.484
196.7,986506.5007,1820758.411,392374.0863,-25900.35546,-488163.5696,3293535.896,-1059391.923,436510.5241,1123638.321,-270295.382,548031.7479,959964.537,-401701.685,-2190801.585
196.6,1374257.585,1591799.396,511023.8483,-71579.9168,-458349.8815,3079998.166,-1054022.633,433121.3838,1298315.369,-456248.3359,668241.7483,1048577.72,-444150.518,-1693778.09
196.5,1713987.556,1312120.692,645347.6379,-153259.9891,-350496.412,2748646.516,-976472.4165,482645.0223,1395543.694,-581612.6953,702578.9337,1085111.976,-581753.9924,-1202750.767
196.4,2101485.897,1078242.15,729091.0459,-195340.4546,-230513.283,2319043.629,-885286.0345,579678.3181,1516257.19,-636786.2277,747951.2236,1098899.388,-774240.4446,-736969.8518
196.3,2401095.452,809192.5709,859569.9623,-288695.8466,-90136.80326,1856484.686,-654259.3057,672132.3938,1618715.498,-653339.8795,745049.6578,1134926.169,-989023.9772,-383585.8047
196.2,2591826.636,613336.8794,1027022.947,-368067.0049,46512.6172,1371698.316,-431809.9079,742185.9039,1664268.887,-597404.1388,721663.9927,1137901.368,-1123124.876,-80859.95211
196.1,2739193.541,381768.8434,1098951.131,-442011.1605,213137.7199,787530.3324,-204638.0028,879066.972,1715521.923,-495258.2761,663592.8747,1219879.557,-1259896.488,201262.7932
196,2783911.088,154112.548,1127214.531,-538714.0997,371263.1055,222694.1801,30754.40837,976062.4559,1732839.773,-319229.9509,566955.6088,1312076.91,-1405854.402,434743.3153
195.9,2740666.215,-27795.52769,1082009.41,-584353.063,470397.9469,-304849.4883,234137.2551,1077396.358,1701935.51,-97436.09204,410794.4519,1341836.866,-1448959.968,591724.3934
195.8,2620464.175,-129600.2873,976438.5848,-648004.4214,617945.951,-831280.6908,368880.9558,1179840.736,1687447.582,115098.0305,170710.181,1309724.612,-1449887.355,682232.1513
195.7,2423125.859,-178842.7246,922626.2808,-649984.5709,782642.6468,-1277176.527,515933.425,1244891.134,1656955.27,338941.8914,-92223.62212,1314347.614,-1334443.644,715484.7322
195.6,2153009.586,-214303.9185,775866.3563,-618869.3574,901001.8542,-1675528.873,634171.2363,1321438.341,1608916.246,611127.8684,-348237.6485,1301081.608,-1240359.677,640071.8828
195.5,1815560.27,-211875.9965,632358.2552,-574806.5533,991227.0179,-2023891.898,650907.9773,1293423.703,1514661.13,854759.8906,-634033.9194,1292000.781,-1077623.229,568016.3321
195.4,1442866.282,-180124.548,378542.8913,-514126.4142,1144263.718,-2299281.936,611603.5023,1274038.139,1400735.865,1093185.811,-835521.5939,1274147.594,-914821.1086,454075.1467
195.3,1140436.756,-84177.64782,65517.07715,-383390.7749,1299507.439,-2493217.181,492708.958,1297662.616,1262815.965,1328182.79,-1011961.87,1270641.038,-765036.2321,273485.5123
195.2,777526.0997,21977.47034,-315102.4835,-293685.0273,1411524.197,-2620583.581,353286.5322,1331942.088,1133551.01,1576113.428,-1137553.101,1289491.265,-582866.4583,-7394.753877
195.1,446510.7766,183333.1863,-716652.9209,-164254.0976,1478616.439,-2634394.875,215338.7705,1332730.168,1053539.039,1726087.364,-1194056.02,1266089.679,-296960.7319,-300093.1493
195,151640.0477,315715.4343,-1089774.78,-64088.38436,1517290.052,-2560840.779,115068.378,1340047.766,944451.7075,1764930.136,-1292070.435,1259683.548,-4292.327284,-556010.0588
194.9,-123399.7327,456751.8312,-1449682.375,111716.2536,1525123.086,-2406070.702,-5695.506992,1306655.878,833670.8009,1782882.828,-1357835.28,1203584.619,304387.7851,-696925.0596
194.8,-309002.827,542945.0523,-1877846.419,368739.6587,1492312.307,-2106998.474,-160664.7532,1308037.007,745374.0441,1715454.259,-1420228.895,1144138.342,653168.7309,-782083.4287
