WL,BCoh25ME,BCoh30ME,BCoh35ME,BCoh40ME,BCoh45ME,BCoh50ME,BCoh55ME,BCoh60ME,BCoh65ME,BCoh70ME,BCoh75ME,BCoh80ME,BCoh85ME,BCoh90ME
209.1,-13407268.85,-12554656.03,-12721633.98,-12904805.86,-12414751.52,-11728113.94,-11531154.66,-12269382.19,-10720881.7,-11952322.13,-11458181.71,-10965319.76,-10636227.06,-11625059.39
209,-13406441.6,-12544177.61,-12735296.04,-13031850.48,-12490532.09,-11783188.33,-11525464.22,-12354713.66,-10741387.32,-11965633.24,-11499518.84,-10987354.54,-10646830.82,-11697154.96
208.9,-13419126.01,-12540392.34,-12763848.49,-13131470.71,-12570824.89,-11854055.57,-11554091.88,-12442953.02,-10776156.64,-11951244.2,-11529199.36,-11023527.66,-10685059.52,-11785594.86
208.8,-13441712.28,-12531242.52,-12798291.92,-13215197.83,-12648711.17,-11910358.3,-11605180.46,-12530716.09,-10806539.05,-11928357.12,-11550582.36,-11057971.09,-10741362.25,-11871377.56
208.7,-13483525.7,-12540617.95,-12869735.72,-13271274.95,-12732012.13,-11944250.23,-11663613.97,-12602385.5,-10829626.68,-11915271.62,-11553665.72,-11103544.72,-10826693.72,-11953475.26
208.6,-13537171.22,-12565961.7,-12967175.04,-13321009.86,-12816491.29,-11974256.63,-11774289.19,-12675559,-10861212.36,-11892309.34,-11562715.27,-11152728.13,-10962587.35,-12032915.75
208.5,-13589337.73,-12609003.46,-13061957.15,-13355829.31,-12882069.18,-12011958.9,-11932493.34,-12714263.99,-10917815.9,-11837535.76,-11591017.04,-11212389.97,-11103494.58,-12110501.21
208.4,-13624884.16,-12651343.31,-13158243.34,-13394108.15,-12941505.41,-12048282.43,-12090973.24,-12746476.37,-10971436.36,-11809835.62,-11631552,-11281953.67,-11248613.23,-12169987.57
208.3,-13677702.43,-12683355.14,-13259242.31,-13399447.63,-12996454.46,-12052920.01,-12257349.55,-12734869.88,-11013324.98,-11769676.68,-11647645.66,-11352720.64,-11394659.4,-12233585.09
208.2,-13733904.89,-12738053.52,-13362422.2,-13407068.3,-13035184.52,-12040160.4,-12422096.45,-12723539.15,-11088077.76,-11738316.61,-11683643.3,-11458181.71,-11580463.42,-12309039.77
208.1,-13791837.04,-12802428.14,-13483851.59,-13423036.62,-13078552.16,-12014365.43,-12590954.5,-12695563.26,-11186745.41,-11722523.77,-11720668.74,-11577580.6,-11733478.49,-12380007.28
208,-13857941.35,-12856850.77,-13601972,-13431760.28,-13123072.93,-12015794.3,-12764801.08,-12666609.72,-11301882.73,-11735082.84,-11753081.66,-11713474.22,-11885265.23,-12448217.3
207.9,-13922240.77,-12933057.49,-13690863.13,-13412658.47,-13138865.77,-12020080.93,-12922428.66,-12633921.05,-11445271.69,-11718913.98,-11792814.44,-11869522.52,-12030007.86,-12498227.96
207.8,-14003987.52,-13025834.16,-13769000.09,-13385209.01,-13165713.6,-12014164.88,-13075393.6,-12600931.56,-11599665.5,-11709839.36,-11798103.79,-12031687.42,-12165375.06,-12519460.56
207.7,-14070167.04,-13126958.47,-13842624.8,-13377262.45,-13205521.58,-12002483.2,-13219409.26,-12576816.14,-11717359.76,-11704224.13,-11785344.18,-12185304.12,-12301293.76,-12547311.11
207.6,-14135795.06,-13228709.48,-13889226.22,-13390423.15,-13256359.49,-12026122.32,-13370318.62,-12554455.49,-11835931.4,-11723075.27,-11797727.77,-12313928.03,-12433677.86,-12527933.54
207.5,-14225287.82,-13347456.6,-13938936.06,-13429378.82,-13327176.59,-12072498.12,-13520200.19,-12486195.32,-11975986.32,-11747541.64,-11790633.53,-12452754.61,-12530064.32,-12484641.11
207.4,-14323579.45,-13452917.68,-13979195.27,-13453719.85,-13389495.64,-12123110.41,-13670633.26,-12397579.94,-12130931.63,-11763710.5,-11818158.19,-12593511.43,-12629358.67,-12452353.52
207.3,-14403145.28,-13560409.26,-13994887.84,-13473824.39,-13436523.2,-12191997.28,-13774941.2,-12303574.94,-12271086.82,-11789329.99,-11873759.02,-12736900.39,-12706442.77,-12395373.96
207.2,-14473435.96,-13670658.32,-13958438.96,-13488664.64,-13462794.47,-12264443.8,-13856236.73,-12204581.41,-12388856.28,-11834402.26,-11933646.47,-12845369.63,-12718776.23,-12353034.11
207.1,-14570649.66,-13774389.71,-13908027.22,-13519448.15,-13463320.9,-12371659.63,-13938484.84,-12114737.7,-12462205.25,-11912338.67,-11980799.38,-12984221.28,-12714414.4,-12313100.78
207,-14664930.41,-13866765.29,-13841546.88,-13527745.66,-13432487.26,-12516678.01,-13976538.06,-12043770.19,-12518683.45,-11965457.76,-12044296.62,-13098782.04,-12690700.07,-12301569.5
206.9,-14772020.9,-13969895.04,-13749647.59,-13535240.99,-13389620.98,-12641692.13,-13948938.19,-12001681.02,-12556686.54,-12056805.55,-12098869.66,-13217930.24,-12680998.75,-12243737.63
206.8,-14839253.28,-14097039.94,-13628143,-13553139.54,-13320307.96,-12770992.87,-13912163.44,-11976963.97,-12589199.74,-12128098.94,-12098669.11,-13349411.9,-12684382.93,-12185730.28
206.7,-14888862.85,-14225062.21,-13515211.66,-13585251.65,-13251496.3,-12905608.03,-13866013.25,-11975259.35,-12616975.08,-12219647.28,-12093780.85,-13472646.19,-12703259.14,-12112531.72
206.6,-14942357.96,-14355465.95,-13374555.11,-13567077.35,-13187121.67,-13068249.22,-13837510.93,-12005867.38,-12634547.75,-12307886.64,-12071169.52,-13528472.63,-12714840.55,-12002683.74
206.5,-14994248.72,-14517229.75,-13193539.08,-13543287.82,-13127685.44,-13229862.61,-13791536.22,-11994085.42,-12612512.98,-12386123.87,-12027852.01,-13577480.57,-12753570.61,-11888273.39
206.4,-15028266,-14678040.97,-13018639.64,-13507114.69,-13104698.09,-13383454.25,-13764863.87,-11990550.83,-12560095.79,-12478574.65,-11969393.44,-13604554.01,-12801174.74,-11764462.54
206.3,-15074215.64,-14821630.48,-12870362.42,-13509646.56,-13109034.85,-13518645.97,-13726108.74,-12006017.78,-12474588.84,-12589826.44,-11881154.08,-13628844.9,-12873520.99,-11661232.51
206.2,-15114199.1,-14946569.39,-12697493.5,-13507340.3,-13054612.22,-13648974.5,-13671335.16,-12032489.59,-12350803.06,-12709400.8,-11808156.06,-13595930.62,-12999287.15,-11579711.38
206.1,-15098255.86,-15057971.58,-12490782.77,-13449332.95,-12993396.17,-13781183.14,-13607060.81,-12043970.74,-12260483.05,-12794632,-11769626.54,-13543137.41,-13026360.59,-11498666.53
206,-15064765.01,-15158368.92,-12304677.94,-13399948.99,-12927116.38,-13881906.36,-13469562.83,-12052869.88,-12140006.24,-12887859.89,-11699436.14,-13495382.87,-13069778.36,-11477158.19
205.9,-15022475.29,-15249741.78,-12143515.76,-13315344.49,-12826994.78,-13937106.1,-13348484.39,-12084305.15,-12019003.01,-12941405.14,-11610795.7,-13431008.24,-13100210.92,-11517166.72
205.8,-14992619.3,-15342518.45,-11973529.66,-13235377.57,-12730031.76,-13972577.32,-13191107.48,-12129151.8,-11948887.81,-12992894.81,-11530126.87,-13375633.03,-13121844.6,-11532257.65
205.7,-14964718.62,-15397868.59,-11849894.28,-13147840.12,-12617927.66,-13979044.86,-13045863.49,-12164171.8,-11861651.17,-13023527.9,-11414989.55,-13273455.86,-13178573.48,-11555520.76
205.6,-14917515.58,-15462894.98,-11749346.53,-13038142.55,-12497400.72,-13942921.87,-12895179.74,-12234111.52,-11797903.25,-12995125.86,-11310806.94,-13159647.14,-13271500.56,-11573143.56
205.5,-14857227.04,-15538951.3,-11654865.24,-12929171.95,-12407456.74,-13909882.25,-12736073.15,-12290790.26,-11733528.62,-12872468.14,-11206574.2,-13027613.99,-13374204.16,-11608188.62
205.4,-14783301.5,-15568330.99,-11620722.62,-12863268.18,-12357696.76,-13879900.92,-12613741.31,-12364189.37,-11648999.33,-12774126.37,-11104948.52,-12882319.86,-13474576.43,-11654689.76
205.3,-14660568.58,-15568356.06,-11608213.69,-12811728.37,-12332428.21,-13821818.36,-12496473.2,-12417258.32,-11506913.9,-12635425.13,-11003698.87,-12753319.93,-13538173.94,-11781157.82
205.2,-14558967.97,-15505310.04,-11628568.91,-12789593.33,-12346541.5,-13740247.09,-12423725.87,-12440671.84,-11341665.65,-12471605.75,-10911699.31,-12610332.06,-13544014.79,-11850245.23
205.1,-14423926.66,-15424616.15,-11659628.16,-12747830.04,-12388831.21,-13671986.93,-12342129.53,-12427435.93,-11179701.3,-12292545.02,-10817418.56,-12492838.34,-13531831.74,-11955054.54
205,-14272515.94,-15299501.76,-11707056.82,-12698471.15,-12362660.22,-13580363.39,-12259380.06,-12410790.78,-10981814.51,-12077812.54,-10745774.22,-12373690.14,-13499870.04,-12069941.18
204.9,-14081071.62,-15118134.78,-11776795.99,-12623718.37,-12293121.59,-13469262.01,-12125441.74,-12410865.98,-10730407.54,-11828787.02,-10689646.97,-12245517.46,-13448079.55,-12173296.55
204.8,-13900932.97,-14890642.68,-11834126.51,-12551221.72,-12200921.48,-13329984.2,-11951369.54,-12406855.1,-10427185.01,-11586705.35,-10625573.16,-12107417.84,-13273831.88,-12285200.1
204.7,-13702018.39,-14661170.21,-11939111.29,-12455963.32,-12101777.54,-13186144.02,-11796298.9,-12359125.63,-10135995.12,-11326298.96,-10568819.21,-12000853.78,-13089757.56,-12361682.57
204.6,-13487486.45,-14403195.42,-12071169.52,-12387978.9,-12039959.86,-13034708.23,-11616034.91,-12291066.01,-9901458.912,-11077348.66,-10519059.23,-11874786.8,-12867354.26,-12441047.86
204.5,-13322438.74,-14173422.13,-12239375.8,-12370531.57,-11958488.86,-12881893.7,-11430481.57,-12224911.56,-9666170.664,-10867955.65,-10437688.5,-11790608.46,-12675408.59,-12450498.49
204.4,-13108458.29,-13926276.72,-12413773.87,-12385246.49,-11883360.06,-12709776.82,-11285062.1,-12161339.11,-9415139.712,-10590377.69,-10327965.86,-11710415.93,-12495470.48,-12397780.49
204.3,-12897410.8,-13613653.69,-12537860.47,-12397329.26,-11845657.79,-12530791.3,-11121643.81,-12111102.84,-9159070.092,-10270033.72,-10223582.71,-11578081.96,-12309089.9,-12231078.29
204.2,-12698847.17,-13301632.3,-12623217.01,-12409988.6,-11805925.01,-12373740.28,-10990061.88,-12062646.4,-8852212.704,-9987793.104,-10104233.96,-11419025.5,-12102078.36,-12016822.09
204.1,-12492412.19,-13007985.74,-12649062.12,-12437463.13,-11759298.53,-12171842.6,-10878584.48,-11963753.14,-8552975.988,-9687152.58,-9927529.632,-11300178.11,-11859470.26,-11755964.48
204,-12304377.12,-12663952.51,-12644073.59,-12457141.51,-11692216.56,-11995940.45,-10763296.75,-11867116,-8301167.928,-9341414.724,-9735834.636,-11215197.59,-11588585.45,-11468760.41
203.9,-12121656.47,-12257499.96,-12610156.58,-12471405.2,-11606734.68,-11807353.88,-10610331.82,-11722348.3,-8095334.58,-9048394.872,-9513857.496,-11120114.66,-11349562.07,-11167067.03
203.8,-11900556.71,-11878446.73,-12483838.93,-12477396.46,-11447176.86,-11538649.99,-10464812.08,-11520926.92,-7950015.384,-8725318.488,-9268491.912,-10999311.97,-11113145.76,-10780994.76
203.7,-11655817.82,-11530252.21,-12293272,-12410715.58,-11306144.29,-11240541.34,-10333606.16,-11365856.27,-7851071.988,-8435632.68,-9014954.16,-10856273.96,-10799118.92,-10433953.37
203.6,-11501148.26,-11134177.81,-12117119.16,-12336564.43,-11113822.6,-10946543.83,-10128148.84,-11169999.98,-7746463.224,-8142587.76,-8748055.164,-10626400.4,-10553377.32,-10125366.29
203.5,-11371546.7,-10711280.65,-11946030.06,-12221677.79,-10912827.37,-10608877.87,-9946957.332,-10996353.95,-7714551.66,-7860071.4,-8516251.368,-10301619.4,-10343708.57,-9864834.564
203.4,-11248738.57,-10312047.68,-11751677.86,-12115539.88,-10729580.29,-10283921.39,-9697380.324,-10799921.1,-7710615.984,-7586880.336,-8257950.696,-9997118.4,-10109949.47,-9534663.936
203.3,-11146561.4,-9948987.84,-11533335.58,-12020456.95,-10596594.55,-9970746.864,-9541833.384,-10656356.66,-7720567.98,-7282429.476,-8000878.356,-9654814.86,-9874360.404,-9311333.124
203.2,-10966848.91,-9646116.264,-11296066.96,-11890203.62,-10462781.57,-9673791.336,-9364477.284,-10548614.4,-7780480.5,-6939148.284,-7775742.648,-9365655.48,-9726559.476,-9102466.548
203.1,-10822933.52,-9291629.676,-11022875.89,-11833249.13,-10302872.8,-9424214.328,-9151850.508,-10434128.84,-7807378.464,-6555282,-7572391.032,-9111039.804,-9574296.444,-8992794.048
203,-10676837.22,-8959077.588,-10732638.59,-11757794.45,-10096111.93,-9172531.608,-8954063.988,-10392691.44,-7790407.428,-6135042.048,-7355953.92,-8908239.684,-9389670.624,-8908540.5
202.9,-10440220.37,-8667536.748,-10340800.68,-11639272.94,-9916900.8,-8883547.704,-8717221.524,-10277253.3,-7693068.384,-5692341.168,-7098856.512,-8685986.796,-9228633.792,-8874372.816
202.8,-10255895.36,-8371408.464,-9947533.896,-11457705.42,-9732400.32,-8596895.124,-8479401.408,-10166502.88,-7580914.152,-5264505.612,-6901596.42,-8418034.944,-9027563.364,-8831732.148
202.7,-10041463.69,-8200795.656,-9566625.636,-11223921.25,-9437149.416,-8363035.752,-8219571.588,-10011181.55,-7450610.688,-4921675.644,-6754096.308,-8180565.78,-8802202.044,-8830303.272
202.6,-9797125.896,-7999023.324,-9227455.596,-11025508.03,-9096901.452,-8132084.268,-7880752.5,-9821817.876,-7251846.516,-4550619.108,-6662898.924,-7982653.92,-8561724.72,-8841408.396
202.5,-9504557.268,-7780480.5,-8872843.668,-10754472.82,-8775228.876,-7918880.928,-7445847.768,-9651405.612,-7017260.172,-4250981.304,-6671848.2,-7818558.792,-8256998.112,-8852939.676
202.4,-9199254.096,-7610093.304,-8522643.708,-10471003.87,-8445659.88,-7722924.372,-7024078.668,-9403207.344,-6757756.236,-4058484.132,-6751388.964,-7664741.544,-7877067.504,-8801525.208
202.3,-8849354.952,-7578206.808,-8133638.484,-10165800.97,-8095560.192,-7561686.996,-6655478.796,-9109886.676,-6483336.84,-3831493.392,-6885427.56,-7500746.688,-7523859.384,-8760764.64
202.2,-8499180.06,-7554617.82,-7767620.616,-9900230.58,-7749822.336,-7441485.936,-6240152.172,-8796762.288,-6198163.272,-3688580.724,-7056115.572,-7312912.164,-7162203.348,-8695111.548
202.1,-8160411.108,-7578958.848,-7389720.516,-9624332.172,-7407619.068,-7327426.536,-5772358.224,-8456038.032,-5857915.308,-3514433.328,-7210785.132,-7178497.548,-6850708.38,-8515850.28
202,-7748518.8,-7627089.408,-6947170.044,-9394233,-7070003.244,-7196621.712,-5350463.784,-8093755.296,-5541732.624,-3293283.432,-7429202.616,-7082436.972,-6524197.68,-8172368.544
201.9,-7364727.72,-7731397.356,-6503591.784,-9146285.412,-6730758,-7120665.672,-4922177.004,-7668025.452,-5223619.704,-3087149.268,-7591843.8,-7058095.944,-6136270.38,-7765214.088
201.8,-6980660.892,-7852350.456,-6073274.496,-8905707.816,-6334081.968,-6988983.468,-4530489.504,-7177645.236,-4884374.46,-2944612.62,-7748568.936,-7052756.46,-5772884.652,-7376259
201.7,-6550619.352,-7949488.956,-5666145.108,-8616673.776,-5929158.564,-6810549.444,-4112631.012,-6576790.344,-4615720.704,-2780442.288,-7813444.92,-7052330.304,-5433664.476,-6888159.972
201.6,-6173922.516,-7970897.028,-5217227.364,-8371032.444,-5493551.928,-6601056.168,-3607636.152,-5959841.796,-4328165.676,-2672574.684,-7811464.548,-7046313.984,-5135781.432,-6292068
201.5,-5813820.696,-7933721.184,-4753068.276,-8108670.756,-5108407.176,-6321146.88,-3157740.756,-5283507.156,-4028101.716,-2683303.788,-7743680.676,-6986852.688,-4838124,-5685572.808
201.4,-5471843.04,-7948461.168,-4286452.524,-7829964.732,-4726897.284,-6032263.248,-2764749.72,-4611108.192,-3699635.712,-2676385.02,-7606458.444,-6917238.852,-4466641.308,-4982465.544
201.3,-5155184.064,-7917552.324,-3866989.68,-7525714.416,-4416755.988,-5767344.624,-2415489.81,-3915696.804,-3334194.408,-2722710.684,-7410100.8,-6738654.42,-4114160.16,-4280411.136
201.2,-4905707.328,-7779302.304,-3520574.988,-7175940.612,-4041011.736,-5504255.964,-2109722.88,-3161676.432,-3028314.672,-2735871.384,-7200507.252,-6475465.488,-3778374.3,-3611396.352
201.1,-4595465.76,-7648998.84,-3234724.584,-6822682.356,-3762255.576,-5263678.368,-1886171.47,-2478844.166,-2720429.496,-2693305.92,-6948523.716,-6299563.332,-3479087.448,-3046864.992
201,-4263389.964,-7507038.756,-2918266.152,-6451024.188,-3598962.624,-4969179.504,-1749250.054,-1820488.296,-2432776.703,-2694885.204,-6644248.332,-6180916.488,-3164158.164,-2491475.932
200.9,-4010203.164,-7376484.612,-2645250.564,-6154143.864,-3506712.384,-4675407.612,-1792389.575,-1194485.186,-2184044.486,-2608525.944,-6280185.768,-5999298.828,-2930348.928,-2038131.179
200.8,-3747640.932,-7216801.452,-2437890.575,-5842122.468,-3306017.976,-4353584.628,-1826133.61,-634576.3656,-1954664.766,-2469080.18,-5856010.14,-5774288.46,-2842285.044,-1653926.477
200.7,-3592545.216,-6922979.424,-2267139.893,-5569357.56,-3152877.564,-4004236.98,-1884226.193,-194340.6727,-1752328.404,-2298840.886,-5370117.096,-5574571.704,-2769688.116,-1428891.041
200.6,-3406665.996,-6574809.972,-2175122.785,-5212339.104,-3056466.036,-3665342.688,-2021924.717,150210.2135,-1485030.827,-2093649.278,-4779314.472,-5373852.228,-2630485.512,-1284241.16
200.5,-3223719.732,-6193751.304,-2127606.391,-4844090.184,-2986275.636,-3288370.104,-2235857.536,519769.9392,-1229678.152,-1903400.706,-4264192.14,-5090207.808,-2501608.417,-1259844.983
200.4,-3064011.504,-5796724.32,-2149596.041,-4406854.128,-2845493.748,-2939649.156,-2518732.368,791083.41,-943817.7204,-1725009.298,-3752654.532,-4763446.428,-2295251.148,-1287565.177
200.3,-2814384.36,-5398469.004,-2179820.528,-3967437.156,-2703157.644,-2580850.872,-2791572.48,981509.9652,-612160.56,-1561598.526,-3249238.956,-4424852.952,-2142306.266,-1368745.388
200.2,-2511186.9,-4956169.212,-2166572.09,-3562714.296,-2631939.456,-2274294.3,-3035784.936,1085005.71,-276251.8668,-1395380.138,-2766780.228,-4035922.932,-1976238.287,-1433704.097
200.1,-2241633.203,-4533096.576,-2098507.457,-3141647.1,-2517604.308,-2009578.727,-3385107.516,1070787.14,-5380.47018,-1249444.27,-2424892.817,-3604978.944,-1802637.373,-1549262.563
200,-1947831.229,-4196633.88,-2067498.341,-2721758.1,-2360866.638,-1817156.759,-3822669.456,1076216.869,247317.3785,-1079408.026,-2117333.525,-3093566.676,-1686652.751,-1710793.235
199.9,-1645318.126,-3993959.1,-2031931.862,-2339867.174,-2193339.701,-1723069.034,-4161714.156,1035067.747,437075.6208,-850898.1648,-1846165.448,-2561824.26,-1607207.245,-1910986.283
199.8,-1388205.677,-3727636.668,-2116172.876,-1971831.332,-2069568.958,-1650988.507,-4427460.024,1005174.157,506759.6472,-677966.5668,-1584237.437,-1994841.25,-1576739.598,-2140193.034
199.7,-1149021.862,-3482396.424,-2140782.132,-1672183.501,-1969723.114,-1587182.927,-4680546.552,916375.7808,532512.0036,-423957.5364,-1424198.311,-1526821.69,-1523384.867,-2338769.196
199.6,-870481.2864,-3294762.444,-2166845.332,-1519539.436,-1813930.507,-1504368.282,-4913979.768,825890.328,450263.8956,-223461.4163,-1264901.198,-1153641.894,-1446215.536,-2451159.067
199.5,-628409.6376,-3065816.4,-2223060.322,-1372941.772,-1616981.258,-1438878.132,-5014201.632,784753.74,371249.5596,-97716.81876,-1091077.18,-750267.6924,-1355792.753,-2533522.488
199.4,-342867.57,-2769462.504,-2276560.447,-1247498.993,-1358537.699,-1361972.015,-4971636.168,693157.7748,325751.1396,25457.55672,-914904.2892,-258320.7264,-1333677.763,-2578895.568
199.3,-21988.79729,-2439597.706,-2322276.959,-1096278.79,-1091275.217,-1315626.296,-4805209.716,617344.6224,239783.9431,96989.84676,-652186.6356,192383.614,-1281536.323,-2555080.968
199.2,264515.0292,-2104659.144,-2256992.366,-1033195.168,-866004.1416,-1270671.852,-4546006.596,547497.654,253610.4492,161735.9785,-396272.4372,545720.3328,-1124144.378,-2430094.427
199.1,549362.7132,-1857107.63,-2249461.939,-944980.8756,-719734.8684,-1278620.915,-4293195.816,592788.0096,373217.3976,185948.4077,-164611.7795,842908.9932,-928513.7064,-2278134.718
199,863211.5664,-1699151.656,-2222839.723,-855901.7376,-556627.4196,-1365584.314,-3980372.244,731288.7096,510153.8544,244585.9692,105782.9491,1067217.457,-720988.2684,-2010476.161
198.9,1105190.464,-1564579.111,-2265345.024,-698361.8916,-425790.0072,-1470764.628,-3652207.056,920248.7868,626238.7488,280127.3796,368652.5148,1209132.419,-675038.6244,-1740180.451
198.8,1278781.35,-1400097.936,-2331539.585,-494854.854,-282995.1588,-1587443.634,-3337804.2,1103984.693,700921.3344,273496.8936,558103.9248,1221127.457,-613268.5656,-1536615.757
198.7,1408470.648,-1219096.949,-2432215.18,-296243.5968,-235777.5754,-1702207.445,-2978429.352,1305110.27,779878.014,256498.2828,694997.766,1101633.314,-582620.4288,-1348971.75
198.6,1468002.134,-1025416.567,-2454480.577,-79388.60124,-257057.2992,-1738257.736,-2590677.528,1493075.148,948034.158,142842.2269,866906.5896,1019024.227,-549127.074,-1097655.023
198.5,1419059.371,-781602.6924,-2569896.156,70862.47308,-218285.3756,-1775558.92,-2231926.873,1671007.812,1099154.089,57922.1208,1090164.704,884895.3864,-490322.5596,-820478.1468
198.4,1345404.574,-483203.2476,-2710678.044,258924.8652,-162904.6487,-1687347.134,-1851316.922,1783292.398,1290357.752,-92558.82708,1309785.452,675384.5628,-504034.7556,-613271.0724
198.3,1259203.242,-140501.6278,-2821127.652,458383.4208,-89100.69648,-1614664.975,-1440527.606,1857528.773,1459077.926,-304541.1048,1490819.028,370046.2956,-520657.3464,-381296.814
198.2,1188366.088,200755.8246,-2975797.212,730102.9932,-80248.18296,-1494506.531,-1083281.032,1859975.41,1719724.963,-476256.9048,1649286.39,75221.5476,-436085.4348,-201195.016
198.1,1061684.95,459599.2188,-3034105.38,1033992.33,-17106.4032,-1324309.852,-744685.0488,1849499.492,2015437.118,-652196.6628,1715907.107,-206583.1319,-376842.2304,37800.0372
198,931150.86,607287.3408,-3010842.276,1389035.428,86015.32704,-1118484.024,-377616.8316,1785012.062,2387152.943,-828517.4544,1843936.903,-520138.4388,-400877.4288,250747.6836
197.9,771818.652,724938.9852,-2952308.496,1736144.503,160116.8364,-835348.4844,-38603.71728,1689999.329,2699798.532,-1068939.629,1899201.816,-828798.216,-476888.6184,458092.632
197.8,584247.342,757136.3244,-2839828.38,2037459.356,235559.2331,-636331.1256,264675.4644,1610370.827,2968301.88,-1356359.29,1875620.348,-1128516.238,-572357.5896,627173.7852
197.7,331085.61,781805.7432,-2673953.424,2297670.21,328821.9696,-392379.3768,464612.8188,1496900.525,3090332.904,-1625218.603,1767188.714,-1392946.036,-734276.8152,672870.2424
197.6,128333.6206,811320.8064,-2507677.38,2560570.86,466375.0992,-212659.1137,655615.938,1322053.732,3088026.648,-1857092.59,1709544.848,-1569718.051,-894794.7396,686955.9516
197.5,-101592.3316,851254.1304,-2265284.861,2678139.78,577877.5632,-4941.02814,855415.4184,1080455.868,2994497.94,-2042843.963,1618490.352,-1651171.504,-1101848.899,723028.8036
197.4,-302523.1308,986859.4764,-2020498.348,2659238.508,679753.9152,286286.5872,1018264.667,809250.1896,2900693.484,-2284559.646,1582881.258,-1653184.464,-1278553.231,708396.612
197.3,-412102.8792,1148279.849,-1648388.956,2459496.684,806725.842,612874.998,1138147.363,501179.5104,2809120.08,-2413499.411,1485893.166,-1652422.397,-1402201.141,740147.7408
197.2,-469606.3644,1327992.341,-1335961.458,2196505.789,916623.954,916724.226,1269448.534,264033.7236,2679643.86,-2489991.906,1455799.032,-1560034.283,-1471930.29,774987.2472
197.1,-476973.8496,1561225.013,-1056796.69,1930882.754,1022423.448,1204407.101,1419899.149,44619.28524,2552072.808,-2473003.322,1340102.692,-1358254.43,-1517982.713,776782.116
197,-360282.3096,1800235.859,-760971.7284,1574267.893,1039138.79,1466515.602,1529739.605,-255184.7196,2453362.544,-2341561.771,1230753.569,-1084153.398,-1545071.194,711898.6116
196.9,-222106.9922,1997741.617,-401987.9412,1283313.644,1007756.161,1645741.775,1554088.153,-503809.1436,2381961.36,-2162621.374,1113044.268,-824960.3052,-1419347.653,641362.2732
196.8,-94525.161,2158309.678,-27113.5488,942128.1372,904242.8688,1797831.838,1570612.979,-645568.6836,2423443.886,-1940110.285,990827.7408,-599044.9824,-1266447.894,626434.2792
196.7,67600.37424,2274329.395,306937.6056,605021.1936,815136.156,1837509.468,1552844.78,-692250.3132,2477029.243,-1763967.476,881606.4648,-274953.3444,-1158713.15,532830.3672
196.6,242706.1199,2402429.382,678600.7872,273148.4484,754895.2452,1801461.684,1448682.227,-692972.2716,2414178.754,-1525881.64,771552.9312,78344.26836,-1034844.642,380777.9064
196.5,353894.9832,2572778.976,994099.1148,-54747.50928,691297.7292,1689675.952,1219222.289,-729303.324,2399559.096,-1189942.865,694676.8956,357066.0852,-876492.5928,202873.8199
196.4,427043.4072,2839753.176,1285504.588,-455134.608,610536.1536,1559234.614,921351.7788,-754912.7928,2418502.984,-824842.4856,648832.5372,644538.3888,-515192.5224,70825.62312
196.3,481127.6172,3156888.444,1535653.146,-819084.366,516190.2288,1315856.922,655192.2888,-733597.4724,2546833.596,-399761.9028,664302,943125.8436,-115902.65,-10852.71431
196.2,504054.81,3476655.852,1763170.314,-1218670.793,431941.6944,1101838.872,393452.2872,-733198.8912,2779414.5,-11036.76356,791659.974,1181868.462,320965.6584,3667.874556
196.1,537713.6136,3803442.3,1840655.502,-1604941.098,388824.7344,880746.6324,125623.2684,-680312.9316,2884273.944,353717.0004,901074.2736,1321359.348,840657.8868,54654.75768
196,630598.074,4033817.22,1938019.614,-1932737.786,298589.9616,702064.4352,-128297.272,-632465.64,3023301.072,778912.896,987814.5672,1461349.087,1280114.968,33858.59556
195.9,681596.4132,4164496.704,2013654.784,-2159871.414,257954.7336,429414.84,-255728.6952,-616181.4672,3076595.64,1144048.37,1080563.66,1549558.366,1806106.784,35057.34732
195.8,642352.4592,4213680.12,2025186.064,-2296098.446,120743.5315,216634.1465,-386967.1956,-668796.6924,3128235.72,1482814.816,1212428.861,1521412.015,2331306.452,-35765.769
195.7,440369.556,4161313.068,2033616.432,-2353461.551,54929.25228,-43510.5276,-476663.0064,-604359.3984,3179650.188,1737372.835,1378504.361,1411837.28,2801699.952,-87530.93832
195.6,241673.0676,3964027.908,2046596.642,-2353180.789,29337.83244,-322652.7348,-460621.9932,-498447.0984,3166263.876,1854600.83,1550947.133,1262925.84,3146410.02,-211926.6268
195.5,89575.98576,3779101.272,2006731.002,-2336781.304,-5445.847524,-517817.142,-392226.462,-401539.224,3055287.84,1882902.602,1697692.698,1165353.664,3462392.16,-344286.4188
195.4,-55733.43372,3561962.256,1904659.12,-2313412.914,-52179.79404,-715154.9448,-231539.5793,-393978.7152,2855846.832,1869899.831,1836937.918,1061649.854,3707807.88,-503059.6104
195.3,-265374.8616,3321033.708,1817432.507,-2274289.286,-65277.32268,-829913.742,-135287.2331,-473306.4012,2580700.464,1869834.654,2008490.776,995497.9092,3877217.424,-556968.3444
195.2,-430349.8764,3099833.676,1715754.192,-2239793.212,-49400.2542,-925864.0188,119115.8663,-669553.746,2273797.954,1879741.528,2240963.887,955251.2352,4061517.36,-490696.0728
